mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
pq,jacobi,3,5,6,1.000e+00,76,0.781048,0.924988,0.000714,-0.009256,-0.000151
pq,jacobi,3,5,6,1.000e+00,77,0.775633,0.918152,-0.006463,0.013615,-0.015014
pq,jacobi,3,5,6,1.000e+00,78,0.768212,0.916199,0.004994,0.010360,0.005534
pq,jacobi,3,5,6,1.000e+00,79,0.771283,0.917603,0.000503,0.006302,0.000330
pq,jacobi,3,5,6,1.000e+00,80,0.773185,0.919006,0.001644,0.004651,0.003460
pq,jacobi,3,5,6,2.000e+00,1,0.750973,0.908386,0.022349,0.022564,0.023862
pq,jacobi,3,5,6,2.000e+00,2,0.776762,0.922058,0.002868,-0.009899,0.007751
pq,jacobi,3,5,6,2.000e+00,3,0.764812,0.915833,0.003203,0.014741,0.025149
pq,jacobi,3,5,6,2.000e+00,4,0.771184,0.919617,0.012089,0.003875,-0.000231
pq,jacobi,3,5,6,2.000e+00,5,0.779227,0.920532,0.007680,-0.008067,-0.007724
pq,jacobi,3,5,6,2.000e+00,6,0.779556,0.922058,-0.010356,-0.000321,0.004408
pq,jacobi,3,5,6,2.000e+00,7,0.770322,0.920349,0.019591,0.000928,0.005127
pq,jacobi,3,5,6,2.000e+00,8,0.778983,0.919128,-0.006907,-0.003111,-0.004154
pq,jacobi,3,5,6,2.000e+00,9,0.780750,0.922119,-0.008016,-0.007837,0.000213
pq,jacobi,3,5,6,2.000e+00,10,0.776037,0.919250,-0.006943,0.005005,-0.004133
pq,jacobi,3,5,6,2.000e+00,11,0.782303,0.923828,-0.018957,-0.005668,0.007186
pq,jacobi,3,5,6,2.000e+00,12,0.779233,0.919556,0.009187,-0.007864,0.000933
pq,jacobi,3,5,6,2.000e+00,13,0.780154,0.924255,-0.009024,0.005146,-0.000859
pq,jacobi,3,5,6,2.000e+00,14,0.781443,0.924072,-0.000361,-0.012078,-0.001014
pq,jacobi,3,5,6,2.000e+00,15,0.778720,0.920593,0.001034,0.003843,-0.004019
pq,jacobi,3,5,6,2.000e+00,16,0.773659,0.921143,-0.002949,0.002270,0.014054
pq,jacobi,3,5,6,2.000e+00,17,0.780038,0.926147,0.003185,0.006493,-0.005261
pq,jacobi,3,5,6,2.000e+00,18,0.776820,0.918457,0.001676,0.008195,-0.003352
pq,jacobi,3,5,6,2.000e+00,19,0.775914,0.918274,-0.004138,-0.013441,0.002876
pq,jacobi,3,5,6,2.000e+00,20,0.774558,0.918823,0.010155,-0.015282,-0.000947
pq,jacobi,3,5,6,2.000e+00,21,0.777787,0.922791,0.002963,0.002384,-0.003621
pq,jacobi,3,5,6,2.000e+00,22,0.779587,0.921082,-0.009970,0.002857,-0.001888
pq,jacobi,3,5,6,2.000e+00,23,0.779223,0.920593,-0.007049,-0.014034,-0.002946
pq,jacobi,3,5,6,2.000e+00,24,0.773319,0.915649,0.002475,-0.012472,0.000931
