mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
omega,gs,3,5,12,1.000e-06,53,0.771636,0.918518,0.002463,0.004252,0.014487
omega,gs,3,5,12,1.000e-06,54,0.775881,0.921265,0.001323,0.006231,-0.007203
omega,gs,3,5,12,1.000e-06,55,0.776957,0.919373,-0.006054,0.011934,-0.015984
omega,gs,3,5,12,1.000e-06,56,0.782943,0.922913,-0.011266,-0.004822,-0.002829
omega,gs,3,5,12,1.000e-06,57,0.776691,0.922363,-0.005098,0.009088,-0.004731
omega,gs,3,5,12,1.000e-06,58,0.778508,0.920593,-0.005498,0.002461,-0.013983
omega,gs,3,5,12,1.000e-06,59,0.779392,0.921509,0.002415,-0.005886,0.003353
omega,gs,3,5,12,1.000e-06,60,0.777620,0.920776,0.002856,-0.002263,-0.007726
omega,gs,3,5,12,1.000e-06,61,0.775378,0.919739,-0.013670,0.001385,0.018078
omega,gs,3,5,12,1.000e-06,62,0.769733,0.919128,0.007995,0.003175,0.015027
omega,gs,3,5,12,1.000e-06,63,0.774056,0.919006,0.003745,0.009467,0.005599
omega,gs,3,5,12,1.000e-06,64,0.777729,0.920105,0.003428,0.006459,-0.001294
omega,gs,3,5,12,1.000e-06,65,0.779314,0.919006,-0.017610,-0.010832,-0.010273
omega,gs,3,5,12,1.000e-06,66,0.779463,0.921631,0.003336,-0.000097,-0.009719
omega,gs,3,5,12,1.000e-06,67,0.773872,0.920837,0.000689,0.001064,0.009445
omega,gs,3,5,12,1.000e-06,68,0.780889,0.924866,-0.005493,0.001049,-0.007003
omega,gs,3,5,12,1.000e-06,69,0.771685,0.917297,0.015735,-0.001066,0.007190
omega,gs,3,5,12,1.000e-06,70,0.785021,0.922791,0.001877,-0.013351,-0.002315
omega,gs,3,5,12,1.000e-06,71,0.781425,0.924133,0.008705,-0.015274,0.008902
omega,gs,3,5,12,1.000e-06,72,0.777192,0.921082,-0.008268,0.001625,0.002752
omega,gs,3,5,12,1.000e-06,73,0.778829,0.921082,-0.010496,0.010118,-0.003337
omega,gs,3,5,12,1.000e-06,74,0.774806,0.920593,-0.001072,-0.000579,0.013190
omega,gs,3,5,12,1.000e-06,75,0.781537,0.921448,-0.013899,0.003250,-0.010148
omega,gs,3,5,12,1.000e-06,76,0.778593,0.921692,-0.012758,0.007903,-0.005633
omega,gs,3,5,12,1.000e-06,77,0.779470,0.922302,-0.009149,0.005249,0.000924
omega,gs,3,5,12,1.000e-06,78,0.774360,0.920410,0.006960,0.005829,0.000791
omega,gs,3,5,12,1.000e-06,79,0.778517,0.922668,0.004164,0.009156,-0.007382
omega,gs,3,5,12,1.000e-06,80,0.774275,0.922974,0.005930,0.008963,0.004214
omega,gs,3,5,12,1.000e-04,1,-9.210340,0.000000,1.000000,1.000000,1.000000
omega,gs,3,5,12,1.000e-04,2,-3.388067,0.000000,0.999997,0.997892,0.999997
omega,gs,3,5,12,1.000e-04,3,0.507172,0.825256,0.326123,0.042461,0.342091
omega,gs,3,5,12,1.000e-04,4,0.767144,0.916687,0.025381,-0.007249,0.005932
omega,gs,3,5,12,1.000e-04,5,0.761346,0.917175,0.018470,0.017959,0.006908
omega,gs,3,5,12,1.000e-04,6,0.777648,0.921997,-0.004022,0.004144,-0.003612
omega,gs,3,5,12,1.000e-04,7,0.772869,0.918213,0.005412,-0.000202,0.003779
omega,gs,3,5,12,1.000e-04,8,0.775890,0.920044,-0.003956,0.010321,0.006624
omega,gs,3,5,12,1.000e-04,9,0.781732,0.921814,-0.012111,-0.001826,-0.009951
omega,gs,3,5,12,1.000e-04,10,0.778886,0.922852,0.002466,0.006378,0.001062
omega,gs,3,5,12,1.000e-04,11,0.777522,0.923523,-0.002330,-0.005371,0.001770
omega,gs,3,5,12,1.000e-04,12,0.779536,0.920288,0.008420,-0.002243,-0.006273
omega,gs,3,5,12,1.000e-04,13,0.787852,0.925720,-0.008875,-0.012214,-0.017808
omega,gs,3,5,12,1.000e-04,14,0.783778,0.923767,-0.012694,-0.006528,0.000246
omega,gs,3,5,12,1.000e-04,15,0.772973,0.921326,-0.003653,0.007561,0.000846
omega,gs,3,5,12,1.000e-04,16,0.775509,0.918579,0.006210,-0.016608,0.004250
omega,gs,3,5,12,1.000e-04,17,0.778487,0.920715,-0.005160,0.007364,-0.010141
omega,gs,3,5,12,1.000e-04,18,0.772899,0.918030,0.010270,0.008202,0.000054
omega,gs,3,5,12,1.000e-04,19,0.776703,0.922180,0.005275,-0.001875,0.010933
omega,gs,3,5,12,1.000e-04,20,0.777899,0.920715,0.000848,0.001706,-0.002573
omega,gs,3,5,12,1.000e-04,21,0.775770,0.919739,-0.001837,0.013226,-0.009356
omega,gs,3,5,12,1.000e-04,22,0.782784,0.923157,-0.005882,-0.005931,-0.002347
omega,gs,3,5,12,1.000e-04,23,0.777627,0.922485,-0.002575,-0.003160,0.001810
omega,gs,3,5,12,1.000e-04,24,0.772620,0.919006,0.004200,0.004126,0.008947
omega,gs,3,5,12,1.000e-04,25,0.775506,0.919739,0.003390,-0.004845,0.013965
omega,gs,3,5,12,1.000e-04,26,0.777620,0.922607,0.007485,-0.002020,-0.010448
omega,gs,3,5,12,1.000e-04,27,0.778720,0.920166,0.000844,0.001325,-0.006916
omega,gs,3,5,12,1.000e-04,28,0.770953,0.918640,-0.006726,0.000267,0.010487
omega,gs,3,5,12,1.000e-04,29,0.779206,0.925476,-0.005080,-0.003510,0.002543
omega,gs,3,5,12,1.000e-04,30,0.773244,0.920532,0.007258,-0.002613,0.002456
omega,gs,3,5,12,1.000e-04,31,0.769210,0.919250,0.003900,-0.006870,0.015100
omega,gs,3,5,12,1.000e-04,32,0.783687,0.921753,0.001829,-0.004049,-0.016924
omega,gs,3,5,12,1.000e-04,33,0.778024,0.918274,0.002602,-0.006227,-0.005885
omega,gs,3,5,12,1.000e-04,34,0.780394,0.923340,-0.011222,-0.001570,-0.009438
omega,gs,3,5,12,1.000e-04,35,0.771015,0.919189,-0.008767,-0.000568,0.016933
omega,gs,3,5,12,1.000e-04,36,0.775169,0.919006,0.008451,-0.003543,0.011320
omega,gs,3,5,12,1.000e-04,37,0.778070,0.920166,0.003450,-0.008954,-0.005385
omega,gs,3,5,12,1.000e-04,38,0.785543,0.923035,0.004381,-0.016031,-0.005340
omega,gs,3,5,12,1.000e-04,39,0.766822,0.913757,0.010627,0.012104,-0.004175
omega,gs,3,5,12,1.000e-04,40,0.776912,0.922058,0.006577,-0.011548,-0.005354
omega,gs,3,5,12,1.000e-04,41,0.776875,0.919983,0.003713,-0.003267,-0.002139
omega,gs,3,5,12,1.000e-04,42,0.777190,0.921082,0.000343,0.002926,-0.001393
omega,gs,3,5,12,1.000e-04,43,0.766408,0.915894,0.011994,0.010899,0.001440
omega,gs,3,5,12,1.000e-04,44,0.774460,0.919983,-0.001571,0.006061,-0.001347
omega,gs,3,5,12,1.000e-04,45,0.786746,0.924316,0.001028,-0.014686,-0.011559
omega,gs,3,5,12,1.000e-04,46,0.776461,0.921692,-0.001331,-0.002730,-0.004781
omega,gs,3,5,12,1.000e-04,47,0.774851,0.921570,-0.004274,0.005174,0.012265
omega,gs,3,5,12,1.000e-04,48,0.774699,0.917297,-0.007624,0.001003,-0.001078
omega,gs,3,5,12,1.000e-04,49,0.772617,0.919861,-0.006358,0.003809,0.008266
omega,gs,3,5,12,1.000e-04,50,0.768578,0.917725,0.014310,-0.008911,0.002676
omega,gs,3,5,12,1.000e-04,51,0.777382,0.921448,-0.004440,0.011294,-0.018534
omega,gs,3,5,12,1.000e-04,52,0.774050,0.921387,-0.003447,-0.000363,0.009686
omega,gs,3,5,12,1.000e-04,53,0.774003,0.918945,-0.000692,0.006901,0.000532
omega,gs,3,5,12,1.000e-04,54,0.775811,0.921509,-0.003439,-0.004374,0.003802
omega,gs,3,5,12,1.000e-04,55,0.780441,0.923645,-0.003801,-0.013579,0.007317
omega,gs,3,5,12,1.000e-04,56,0.774720,0.921387,-0.008417,0.001409,0.000253
omega,gs,3,5,12,1.000e-04,57,0.777362,0.921570,0.005720,-0.000615,0.001065
omega,gs,3,5,12,1.000e-04,58,0.777183,0.921753,-0.001567,0.000318,0.005383
omega,gs,3,5,12,1.000e-04,59,0.775367,0.918030,-0.001748,0.005729,0.009467
omega,gs,3,5,12,1.000e-04,60,0.772292,0.920349,0.007226,0.002248,-0.000205
omega,gs,3,5,12,1.000e-04,61,0.769557,0.916260,-0.001007,0.016242,0.006570
omega,gs,3,5,12,1.000e-04,62,0.771951,0.920532,0.000454,0.008995,0.007333
omega,gs,3,5,12,1.000e-04,63,0.771702,0.918396,0.008281,0.007455,0.000494
omega,gs,3,5,12,1.000e-04,64,0.773332,0.921082,0.010481,-0.006444,-0.001664
omega,gs,3,5,12,1.000e-04,65,0.779321,0.922485,-0.007105,-0.008722,0.001996
omega,gs,3,5,12,1.000e-04,66,0.775295,0.921570,-0.002042,0.007214,-0.006125
omega,gs,3,5,12,1.000e-04,67,0.781392,0.924011,0.010825,-0.017171,-0.014289
omega,gs,3,5,12,1.000e-04,68,0.771042,0.916626,0.010147,0.005640,0.008040
omega,gs,3,5,12,1.000e-04,69,0.780161,0.923340,-0.003657,-0.003078,0.002731
omega,gs,3,5,12,1.000e-04,70,0.775553,0.918030,0.006152,-0.001886,0.004146
omega,gs,3,5,12,1.000e-04,71,0.772593,0.918701,0.001613,0.001093,0.005744
omega,gs,3,5,12,1.000e-04,72,0.775524,0.918030,0.003080,-0.006863,-0.006863
omega,gs,3,5,12,1.000e-04,73,0.773380,0.919678,0.010469,0.002142,-0.002789
omega,gs,3,5,12,1.000e-04,74,0.772139,0.918701,0.003889,0.007130,0.010242
omega,gs,3,5,12,1.000e-04,75,0.781258,0.922852,-0.000819,0.007081,-0.004818
omega,gs,3,5,12,1.000e-04,76,0.774904,0.922302,0.002676,0.008601,0.001947
omega,gs,3,5,12,1.000e-04,77,0.770807,0.918396,0.005202,-0.007659,0.002424
omega,gs,3,5,12,1.000e-04,78,0.772791,0.916748,0.002882,0.003144,-0.003303
omega,gs,3,5,12,1.000e-04,79,0.773004,0.918884,0.002525,0.018423,0.006639
omega,gs,3,5,12,1.000e-04,80,0.777319,0.921265,-0.008978,0.002362,0.010015
omega,gs,3,5,12,1.000e-02,1,-4.605170,0.000000,1.000000,0.999951,1.000000
omega,gs,3,5,12,1.000e-02,2,0.193278,0.673828,0.967284,0.026696,0.967753
omega,gs,3,5,12,1.000e-02,3,0.772464,0.917908,0.001696,-0.009450,0.006531
omega,gs,3,5,12,1.000e-02,4,0.773133,0.919556,0.007008,0.001483,0.007066
omega,gs,3,5,12,1.000e-02,5,0.776411,0.919189,-0.002837,0.003619,0.002155
omega,gs,3,5,12,1.000e-02,6,0.774428,0.918701,-0.001941,0.005809,-0.000530
omega,gs,3,5,12,1.000e-02,7,0.778201,0.920532,-0.004295,0.003310,-0.006149
omega,gs,3,5,12,1.000e-02,8,0.777055,0.920410,-0.010753,0.005586,-0.000479
omega,gs,3,5,12,1.000e-02,9,0.772750,0.920776,0.003567,-0.004489,0.006708
omega,gs,3,5,12,1.000e-02,10,0.771555,0.916809,0.002123,-0.002995,0.005274
omega,gs,3,5,12,1.000e-02,11,0.776052,0.921387,-0.011801,0.007878,0.002457
omega,gs,3,5,12,1.000e-02,12,0.774824,0.922119,0.012048,-0.003077,0.002909
omega,gs,3,5,12,1.000e-02,13,0.769871,0.916870,0.001600,-0.004873,0.001997
omega,gs,3,5,12,1.000e-02,14,0.775595,0.921570,0.000952,0.004070,0.005854
omega,gs,3,5,12,1.000e-02,15,0.779079,0.920105,0.000253,0.007259,-0.008239
omega,gs,3,5,12,1.000e-02,16,0.777300,0.921936,0.011320,-0.011323,-0.001238
omega,gs,3,5,12,1.000e-02,17,0.777681,0.919495,0.002688,-0.002821,0.000063
omega,gs,3,5,12,1.000e-02,18,0.772274,0.919556,0.003458,0.005685,0.001289
omega,gs,3,5,12,1.000e-02,19,0.775558,0.921265,-0.003764,0.002446,0.008963
omega,gs,3,5,12,1.000e-02,20,0.781066,0.922729,-0.012795,-0.009220,-0.004983
omega,gs,3,5,12,1.000e-02,21,0.779251,0.923096,0.004179,0.014623,-0.019252
omega,gs,3,5,12,1.000e-02,22,0.778166,0.922058,0.001328,0.002767,-0.002363
omega,gs,3,5,12,1.000e-02,23,0.770144,0.914978,0.007342,-0.002607,0.010477
omega,gs,3,5,12,1.000e-02,24,0.777428,0.922241,-0.007632,-0.001406,0.001047
omega,gs,3,5,12,1.000e-02,25,0.772391,0.919067,0.002877,-0.001730,0.001671
omega,gs,3,5,12,1.000e-02,26,0.780782,0.920166,-0.004000,-0.005311,-0.003659
omega,gs,3,5,12,1.000e-02,27,0.771083,0.920654,0.011018,-0.001378,0.002865
omega,gs,3,5,12,1.000e-02,28,0.774008,0.918457,-0.001497,0.009459,0.005795
omega,gs,3,5,12,1.000e-02,29,0.775895,0.919128,0.007126,-0.008038,-0.002011
omega,gs,3,5,12,1.000e-02,30,0.775352,0.921021,-0.001989,0.000045,0.012608
omega,gs,3,5,12,1.000e-02,31,0.780118,0.922058,0.002064,-0.010563,-0.004191
omega,gs,3,5,12,1.000e-02,32,0.771536,0.917603,0.003910,0.007730,0.000989
omega,gs,3,5,12,1.000e-02,33,0.772222,0.921753,-0.001390,0.003309,0.003088
omega,gs,3,5,12,1.000e-02,34,0.776933,0.920837,0.012058,-0.004327,-0.012447
omega,gs,3,5,12,1.000e-02,35,0.783624,0.921021,-0.005021,-0.002291,-0.019894
omega,gs,3,5,12,1.000e-02,36,0.785813,0.924866,-0.029774,0.008570,-0.009295
omega,gs,3,5,12,1.000e-02,37,0.780560,0.921814,0.001086,-0.005465,-0.003314
omega,gs,3,5,12,1.000e-02,38,0.782670,0.924683,0.001213,-0.011551,-0.005168
omega,gs,3,5,12,1.000e-02,39,0.783523,0.924133,-0.011861,0.001538,0.001992
omega,gs,3,5,12,1.000e-02,40,0.768834,0.918152,0.002992,0.015770,0.010670
omega,gs,3,5,12,1.000e-02,41,0.769285,0.918457,0.008434,0.017433,0.002794
omega,gs,3,5,12,1.000e-02,42,0.779081,0.921204,-0.001615,-0.006347,-0.007602
omega,gs,3,5,12,1.000e-02,43,0.773069,0.919067,-0.021046,0.008801,0.001398
omega,gs,3,5,12,1.000e-02,44,0.774230,0.919739,-0.003968,-0.000035,0.002430
omega,gs,3,5,12,1.000e-02,45,0.773878,0.916870,0.000652,-0.001417,0.002977
omega,gs,3,5,12,1.000e-02,46,0.776491,0.920105,0.000274,-0.001579,-0.003222
omega,gs,3,5,12,1.000e-02,47,0.777258,0.919189,-0.003703,0.002625,0.001175
omega,gs,3,5,12,1.000e-02,48,0.778546,0.922791,-0.006893,-0.002533,0.010706
omega,gs,3,5,12,1.000e-02,49,0.779527,0.924194,0.002483,-0.007448,-0.004910
omega,gs,3,5,12,1.000e-02,50,0.773628,0.918579,0.005552,-0.000768,0.009894
omega,gs,3,5,12,1.000e-02,51,0.781654,0.923157,-0.008294,-0.004895,0.010871
omega,gs,3,5,12,1.000e-02,52,0.778907,0.921448,-0.001193,-0.006787,-0.002847
omega,gs,3,5,12,1.000e-02,53,0.780232,0.924377,0.002279,0.001470,-0.003529
omega,gs,3,5,12,1.000e-02,54,0.778140,0.917542,-0.001101,-0.005255,-0.007552
omega,gs,3,5,12,1.000e-02,55,0.779952,0.918762,-0.008604,-0.004078,-0.000798
omega,gs,3,5,12,1.000e-02,56,0.775789,0.919434,-0.004009,0.007085,-0.003457
omega,gs,3,5,12,1.000e-02,57,0.773698,0.920654,0.009444,-0.002109,0.008919
omega,gs,3,5,12,1.000e-02,58,0.784884,0.923096,-0.011982,-0.013846,0.011480
omega,gs,3,5,12,1.000e-02,59,0.776306,0.918945,-0.011866,-0.001798,-0.009838
omega,gs,3,5,12,1.000e-02,60,0.769916,0.917542,0.003188,0.007359,0.006421
omega,gs,3,5,12,1.000e-02,61,0.774647,0.918579,0.002940,-0.005889,0.000698
omega,gs,3,5,12,1.000e-02,62,0.775798,0.920410,-0.001262,0.005705,-0.008316
omega,gs,3,5,12,1.000e-02,63,0.777334,0.921082,-0.002341,0.005095,-0.003404
omega,gs,3,5,12,1.000e-02,64,0.773005,0.917786,0.013001,0.000237,-0.001696
omega,gs,3,5,12,1.000e-02,65,0.775173,0.918701,-0.005218,-0.009811,0.001050
omega,gs,3,5,12,1.000e-02,66,0.769683,0.919373,-0.005398,0.014992,0.009890
omega,gs,3,5,12,1.000e-02,67,0.777643,0.920471,-0.002232,-0.003196,-0.004655
omega,gs,3,5,12,1.000e-02,68,0.776348,0.918335,-0.001431,0.013694,-0.011297
omega,gs,3,5,12,1.000e-02,69,0.774955,0.917419,-0.008111,0.008578,0.009122
omega,gs,3,5,12,1.000e-02,70,0.777787,0.921387,-0.004106,0.004516,0.000991
omega,gs,3,5,12,1.000e-02,71,0.774799,0.921631,0.015760,-0.004764,0.009124
omega,gs,3,5,12,1.000e-02,72,0.780730,0.922668,-0.004489,-0.003443,-0.012311
omega,gs,3,5,12,1.000e-02,73,0.781482,0.921875,-0.017477,0.003769,0.001429
omega,gs,3,5,12,1.000e-02,74,0.773685,0.918274,-0.004469,0.019828,-0.001266
omega,gs,3,5,12,1.000e-02,75,0.781215,0.922485,-0.002903,-0.008073,-0.000351
omega,gs,3,5,12,1.000e-02,76,0.778460,0.920105,-0.002593,-0.002405,-0.004461
omega,gs,3,5,12,1.000e-02,77,0.774043,0.917969,-0.000536,-0.001574,0.000952
omega,gs,3,5,12,1.000e-02,78,0.779393,0.921753,-0.003157,-0.003725,0.000439
omega,gs,3,5,12,1.000e-02,79,0.776791,0.921387,-0.003433,-0.007455,0.003749
omega,gs,3,5,12,1.000e-02,80,0.776424,0.921326,0.001051,-0.002588,0.005559
omega,gs,3,5,12,1.000e-01,1,-2.302585,0.000000,1.000000,0.995085,1.000000
omega,gs,3,5,12,1.000e-01,2,0.957949,0.953003,-0.403616,-0.025127,-0.402699
omega,gs,3,5,12,1.000e-01,3,0.772690,0.919922,0.003947,0.008367,0.001216
omega,gs,3,5,12,1.000e-01,4,0.781529,0.921448,-0.005651,0.004149,-0.004318
omega,gs,3,5,12,1.000e-01,5,0.772834,0.919373,-0.011290,0.004893,-0.003323
omega,gs,3,5,12,1.000e-01,6,0.781988,0.921326,-0.002110,0.006029,-0.019242
omega,gs,3,5,12,1.000e-01,7,0.774458,0.918457,-0.003164,0.001785,0.006656
omega,gs,3,5,12,1.000e-01,8,0.776479,0.922852,-0.004770,0.006367,0.009301
omega,gs,3,5,12,1.000e-01,9,0.782281,0.921204,0.005584,-0.005826,-0.010942
omega,gs,3,5,12,1.000e-01,10,0.775879,0.923279,0.005642,0.006243,-0.008828
omega,gs,3,5,12,1.000e-01,11,0.769913,0.917847,-0.003368,0.004740,0.006052
omega,gs,3,5,12,1.000e-01,12,0.773971,0.919922,-0.007746,0.003181,0.013629
omega,gs,3,5,12,1.000e-01,13,0.771762,0.919678,0.002670,0.007720,-0.001189
omega,gs,3,5,12,1.000e-01,14,0.783837,0.921509,-0.010957,-0.005603,-0.014148
omega,gs,3,5,12,1.000e-01,15,0.779176,0.921265,0.007635,-0.002973,-0.016776
omega,gs,3,5,12,1.000e-01,16,0.779421,0.920837,-0.012012,-0.000121,-0.006000
omega,gs,3,5,12,1.000e-01,17,0.781039,0.923889,-0.012907,0.008735,-0.003314
omega,gs,3,5,12,1.000e-01,18,0.774809,0.919312,0.001467,-0.001212,0.004105
omega,gs,3,5,12,1.000e-01,19,0.770003,0.917664,0.014622,0.008311,-0.001339
omega,gs,3,5,12,1.000e-01,20,0.772588,0.917908,-0.005187,-0.004760,0.004456
omega,gs,3,5,12,1.000e-01,21,0.775211,0.919434,0.011440,0.001132,-0.007257
omega,gs,3,5,12,1.000e-01,22,0.778194,0.921814,0.002069,-0.013213,0.003555
omega,gs,3,5,12,1.000e-01,23,0.777182,0.920288,0.000706,-0.006628,0.006479
omega,gs,3,5,12,1.000e-01,24,0.773784,0.918823,0.000618,0.013089,-0.000407
omega,gs,3,5,12,1.000e-01,25,0.780666,0.921875,0.008548,-0.002047,-0.006474
omega,gs,3,5,12,1.000e-01,26,0.779430,0.921326,-0.005152,-0.001373,-0.001204
omega,gs,3,5,12,1.000e-01,27,0.775979,0.917969,-0.001042,-0.001015,-0.006891
omega,gs,3,5,12,1.000e-01,28,0.779973,0.922058,-0.012670,-0.004872,0.003838
omega,gs,3,5,12,1.000e-01,29,0.773912,0.917847,0.004352,-0.003176,0.013213
omega,gs,3,5,12,1.000e-01,30,0.775212,0.919983,0.005893,0.004755,-0.007157
omega,gs,3,5,12,1.000e-01,31,0.770155,0.921509,0.009424,0.011461,0.015481
omega,gs,3,5,12,1.000e-01,32,0.769402,0.918213,0.012752,0.006782,0.007106
omega,gs,3,5,12,1.000e-01,33,0.781663,0.924194,-0.014551,-0.007698,0.003713
omega,gs,3,5,12,1.000e-01,34,0.773333,0.918274,0.011652,-0.007020,-0.002708
omega,gs,3,5,12,1.000e-01,35,0.782167,0.920715,-0.013797,-0.002285,-0.002333
omega,gs,3,5,12,1.000e-01,36,0.780940,0.922180,-0.014436,0.002808,-0.006334
omega,gs,3,5,12,1.000e-01,37,0.776411,0.918701,0.000407,0.000923,0.002777
omega,gs,3,5,12,1.000e-01,38,0.782072,0.919617,-0.010468,0.003129,-0.006672
omega,gs,3,5,12,1.000e-01,39,0.781534,0.924438,0.009065,-0.001415,-0.012089
omega,gs,3,5,12,1.000e-01,40,0.772902,0.920349,0.017083,0.017064,-0.013067
omega,gs,3,5,12,1.000e-01,41,0.772907,0.917847,0.007247,-0.002058,0.000087
omega,gs,3,5,12,1.000e-01,42,0.773773,0.919922,-0.002734,-0.002920,0.000351
omega,gs,3,5,12,1.000e-01,43,0.776767,0.921021,-0.010009,-0.001077,0.011537
omega,gs,3,5,12,1.000e-01,44,0.777372,0.920349,0.005534,0.001843,0.009514
omega,gs,3,5,12,1.000e-01,45,0.768973,0.917419,0.009473,0.011909,0.002248
omega,gs,3,5,12,1.000e-01,46,0.778436,0.918091,0.012432,0.002873,-0.013952
omega,gs,3,5,12,1.000e-01,47,0.776984,0.921143,0.001559,-0.013359,0.003203
omega,gs,3,5,12,1.000e-01,48,0.776053,0.920776,-0.009440,0.005365,0.009585
omega,gs,3,5,12,1.000e-01,49,0.776837,0.920532,-0.006072,-0.006571,-0.009542
omega,gs,3,5,12,1.000e-01,50,0.769096,0.917297,0.011743,0.017834,-0.003662
omega,gs,3,5,12,1.000e-01,51,0.779396,0.921265,-0.005325,-0.003006,-0.005508
omega,gs,3,5,12,1.000e-01,52,0.775966,0.920654,0.003923,-0.007399,-0.004227
omega,gs,3,5,12,1.000e-01,53,0.780882,0.922913,-0.006636,-0.003618,0.001439
omega,gs,3,5,12,1.000e-01,54,0.782647,0.922668,-0.003510,0.004508,-0.009723
omega,gs,3,5,12,1.000e-01,55,0.771496,0.918457,0.009471,0.007905,-0.004246
omega,gs,3,5,12,1.000e-01,56,0.777661,0.919861,-0.003639,0.008941,-0.002404
omega,gs,3,5,12,1.000e-01,57,0.781035,0.920349,-0.009467,0.000738,-0.004854
omega,gs,3,5,12,1.000e-01,58,0.780136,0.922363,0.011740,-0.004262,-0.007542
omega,gs,3,5,12,1.000e-01,59,0.780651,0.923889,-0.005368,-0.006528,-0.006010
omega,gs,3,5,12,1.000e-01,60,0.781784,0.922668,-0.001293,-0.009404,-0.012045
omega,gs,3,5,12,1.000e-01,61,0.785806,0.923889,-0.023944,-0.006665,-0.013718
omega,gs,3,5,12,1.000e-01,62,0.776781,0.920776,-0.002738,-0.002718,0.010713
omega,gs,3,5,12,1.000e-01,63,0.782532,0.922852,-0.018150,-0.001614,-0.003821
omega,gs,3,5,12,1.000e-01,64,0.776020,0.919434,-0.008458,0.014651,-0.007640
omega,gs,3,5,12,1.000e-01,65,0.779489,0.920166,0.005041,-0.004641,-0.015690
omega,gs,3,5,12,1.000e-01,66,0.778858,0.922424,-0.000910,-0.012555,-0.006798
omega,gs,3,5,12,1.000e-01,67,0.776327,0.920044,-0.004741,0.000481,0.005578
omega,gs,3,5,12,1.000e-01,68,0.777098,0.921692,0.016351,0.006034,-0.014072
omega,gs,3,5,12,1.000e-01,69,0.776793,0.919678,-0.000316,-0.000252,0.001493
omega,gs,3,5,12,1.000e-01,70,0.776876,0.918396,-0.002946,0.004852,-0.001580
omega,gs,3,5,12,1.000e-01,71,0.776312,0.920532,-0.008451,0.001813,0.000894
omega,gs,3,5,12,1.000e-01,72,0.777456,0.921875,-0.013853,-0.004574,0.017449
omega,gs,3,5,12,1.000e-01,73,0.774733,0.920288,-0.005169,0.010211,0.006514
omega,gs,3,5,12,1.000e-01,74,0.775058,0.920105,0.018156,-0.006575,-0.005805
omega,gs,3,5,12,1.000e-01,75,0.773882,0.920837,-0.002782,0.000033,0.008176
omega,gs,3,5,12,1.000e-01,76,0.773493,0.919434,0.003279,-0.001481,0.001184
omega,gs,3,5,12,1.000e-01,77,0.776641,0.918579,-0.010971,0.012828,0.002069
omega,gs,3,5,12,1.000e-01,78,0.777990,0.919861,0.001074,-0.005947,0.004276
omega,gs,3,5,12,1.000e-01,79,0.783018,0.924194,-0.003892,-0.002671,-0.011205
omega,gs,3,5,12,1.000e-01,80,0.773982,0.919861,0.000126,0.001816,0.007016
