mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
K,jacobi,3,5,6,1.000e-12,77,0.776954,0.920776,-0.001266,-0.004046,-0.000805
K,jacobi,3,5,6,1.000e-12,78,0.774169,0.921326,-0.002554,-0.000272,0.007685
K,jacobi,3,5,6,1.000e-12,79,0.773264,0.921021,-0.001404,0.015570,-0.000669
K,jacobi,3,5,6,1.000e-12,80,0.781484,0.923584,-0.010772,-0.007099,-0.006726
K,jacobi,3,5,6,1.000e-10,1,-23.135835,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-10,2,-20.281027,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-10,3,-17.391980,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-10,4,-14.500901,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-10,5,-11.610377,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-10,6,-8.719597,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-10,7,-5.829416,0.000000,0.999868,0.999893,0.999878
K,jacobi,3,5,6,1.000e-10,8,-2.939401,0.039185,0.960684,0.961011,0.963069
K,jacobi,3,5,6,1.000e-10,9,-0.423076,0.498230,0.508086,0.506506,0.499583
K,jacobi,3,5,6,1.000e-10,10,0.598985,0.849182,0.098568,0.083806,0.105960
K,jacobi,3,5,6,1.000e-10,11,0.761364,0.916077,0.015442,0.013038,0.007638
K,jacobi,3,5,6,1.000e-10,12,0.775929,0.921631,0.016765,0.005978,-0.023664
K,jacobi,3,5,6,1.000e-10,13,0.774415,0.921265,0.008977,-0.004361,0.000417
K,jacobi,3,5,6,1.000e-10,14,0.771294,0.919983,0.011885,-0.000609,0.012028
K,jacobi,3,5,6,1.000e-10,15,0.784850,0.925293,-0.014163,0.006848,-0.011825
K,jacobi,3,5,6,1.000e-10,16,0.774441,0.919495,-0.002048,0.011883,-0.003501
K,jacobi,3,5,6,1.000e-10,17,0.777932,0.919067,0.000926,-0.003026,-0.000477
K,jacobi,3,5,6,1.000e-10,18,0.774123,0.917542,-0.002130,0.007052,-0.000097
K,jacobi,3,5,6,1.000e-10,19,0.779076,0.920959,-0.006480,-0.004562,-0.002659
K,jacobi,3,5,6,1.000e-10,20,0.772613,0.920288,0.020908,-0.009454,-0.002884
K,jacobi,3,5,6,1.000e-10,21,0.777615,0.921509,0.000101,0.000678,0.004477
K,jacobi,3,5,6,1.000e-10,22,0.767438,0.916748,0.010198,0.013605,0.007567
K,jacobi,3,5,6,1.000e-10,23,0.775759,0.917786,-0.000853,-0.015781,0.001183
K,jacobi,3,5,6,1.000e-10,24,0.783040,0.921875,-0.010456,-0.005787,0.000890
K,jacobi,3,5,6,1.000e-10,25,0.774192,0.919128,0.008927,-0.002924,-0.009065
K,jacobi,3,5,6,1.000e-10,26,0.778086,0.921997,0.008285,0.002119,-0.012658
K,jacobi,3,5,6,1.000e-10,27,0.780357,0.920898,-0.007087,0.001695,-0.010382
K,jacobi,3,5,6,1.000e-10,28,0.776957,0.922180,0.001411,-0.005880,0.002069
K,jacobi,3,5,6,1.000e-10,29,0.775882,0.921021,-0.004503,-0.004350,0.006700
K,jacobi,3,5,6,1.000e-10,30,0.784840,0.923096,-0.006878,0.000939,-0.007082
K,jacobi,3,5,6,1.000e-10,31,0.774602,0.920288,0.011532,0.003336,-0.001228
K,jacobi,3,5,6,1.000e-10,32,0.775919,0.918640,0.001366,0.005234,0.001553
K,jacobi,3,5,6,1.000e-10,33,0.774201,0.918945,-0.001569,0.018140,0.005211
K,jacobi,3,5,6,1.000e-10,34,0.780299,0.921631,0.010077,-0.011224,-0.007870
K,jacobi,3,5,6,1.000e-10,35,0.771554,0.918823,-0.000884,0.003609,0.005579
K,jacobi,3,5,6,1.000e-10,36,0.770339,0.918457,0.006432,0.012649,0.002222
K,jacobi,3,5,6,1.000e-10,37,0.782839,0.922607,-0.000438,-0.005082,-0.008181
K,jacobi,3,5,6,1.000e-10,38,0.773238,0.920654,-0.003395,0.004690,0.009095
K,jacobi,3,5,6,1.000e-10,39,0.770255,0.916443,0.004310,-0.000595,0.012113
K,jacobi,3,5,6,1.000e-10,40,0.772021,0.920532,0.005173,0.006958,-0.006212
K,jacobi,3,5,6,1.000e-10,41,0.779624,0.920715,-0.012350,-0.006220,-0.000261
K,jacobi,3,5,6,1.000e-10,42,0.776995,0.919678,0.010388,-0.009310,-0.005855
K,jacobi,3,5,6,1.000e-10,43,0.773000,0.920654,0.013607,0.001169,0.007581
K,jacobi,3,5,6,1.000e-10,44,0.781590,0.920715,-0.016126,-0.002989,-0.005005
K,jacobi,3,5,6,1.000e-10,45,0.773633,0.917908,0.007243,-0.007487,-0.001739
K,jacobi,3,5,6,1.000e-10,46,0.774555,0.917542,0.008823,-0.004328,0.004893
K,jacobi,3,5,6,1.000e-10,47,0.780116,0.922607,0.004083,-0.002870,-0.015323
K,jacobi,3,5,6,1.000e-10,48,0.779732,0.919800,-0.003062,-0.000794,-0.010721
K,jacobi,3,5,6,1.000e-10,49,0.779554,0.919617,-0.007734,0.000482,-0.007453
K,jacobi,3,5,6,1.000e-10,50,0.776500,0.920044,0.003807,0.004384,0.002832
K,jacobi,3,5,6,1.000e-10,51,0.778284,0.918152,-0.000467,-0.000709,-0.014108
K,jacobi,3,5,6,1.000e-10,52,0.771815,0.920105,0.008905,0.007210,0.003554
K,jacobi,3,5,6,1.000e-10,53,0.776745,0.918579,-0.001790,-0.003932,-0.002888
K,jacobi,3,5,6,1.000e-10,54,0.775707,0.920593,0.013237,-0.005532,0.001106
K,jacobi,3,5,6,1.000e-10,55,0.773708,0.916199,0.003541,0.010325,0.001417
K,jacobi,3,5,6,1.000e-10,56,0.772996,0.920410,0.000166,0.005405,0.004005
K,jacobi,3,5,6,1.000e-10,57,0.774916,0.920898,0.002805,0.007268,0.012361
K,jacobi,3,5,6,1.000e-10,58,0.775752,0.920776,-0.010262,-0.004287,0.002894
K,jacobi,3,5,6,1.000e-10,59,0.776334,0.918640,0.001482,-0.008572,0.015856
K,jacobi,3,5,6,1.000e-10,60,0.774481,0.917603,0.012239,-0.015577,0.010794
K,jacobi,3,5,6,1.000e-10,61,0.774142,0.918823,0.003437,-0.003566,-0.007508
K,jacobi,3,5,6,1.000e-10,62,0.778859,0.922363,-0.001409,-0.015462,0.003750
K,jacobi,3,5,6,1.000e-10,63,0.777318,0.920898,-0.004303,0.000848,-0.001155
K,jacobi,3,5,6,1.000e-10,64,0.778313,0.920715,0.009596,0.002438,-0.015065
K,jacobi,3,5,6,1.000e-10,65,0.785275,0.926086,-0.000685,0.002954,-0.013961
K,jacobi,3,5,6,1.000e-10,66,0.776106,0.919617,-0.006809,0.008009,0.004198
K,jacobi,3,5,6,1.000e-10,67,0.779453,0.924438,-0.000473,0.010614,-0.013900
K,jacobi,3,5,6,1.000e-10,68,0.776593,0.920410,0.007945,-0.000553,-0.010123
K,jacobi,3,5,6,1.000e-10,69,0.777854,0.921936,0.000698,-0.002797,0.006065
K,jacobi,3,5,6,1.000e-10,70,0.780201,0.922546,-0.017757,-0.005427,0.003155
K,jacobi,3,5,6,1.000e-10,71,0.779309,0.920349,-0.005015,-0.013602,0.006189
K,jacobi,3,5,6,1.000e-10,72,0.780381,0.924500,-0.008146,-0.011782,0.016986
K,jacobi,3,5,6,1.000e-10,73,0.774468,0.921875,-0.000503,0.004032,-0.006694
K,jacobi,3,5,6,1.000e-10,74,0.770304,0.918030,-0.000221,0.007494,0.003606
K,jacobi,3,5,6,1.000e-10,75,0.778715,0.920044,-0.004121,-0.008451,0.004766
K,jacobi,3,5,6,1.000e-10,76,0.784032,0.922668,-0.006180,-0.003343,-0.016209
K,jacobi,3,5,6,1.000e-10,77,0.767614,0.917603,0.002957,0.009601,0.014751
K,jacobi,3,5,6,1.000e-10,78,0.772015,0.918701,0.011436,-0.000528,-0.006346
K,jacobi,3,5,6,1.000e-10,79,0.778809,0.919495,-0.001049,-0.002876,-0.009168
K,jacobi,3,5,6,1.000e-10,80,0.774244,0.916931,0.002233,-0.001445,-0.009115
K,jacobi,3,5,6,1.000e-08,1,-18.530665,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-08,2,-15.675857,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-08,3,-12.786811,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-08,4,-9.895730,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-08,5,-7.005203,0.000000,0.999997,0.999997,0.999997
K,jacobi,3,5,6,1.000e-08,6,-4.114571,0.000305,0.997956,0.998289,0.998047
K,jacobi,3,5,6,1.000e-08,7,-1.277381,0.243225,0.781894,0.774374,0.778719
K,jacobi,3,5,6,1.000e-08,8,0.426308,0.781311,0.185197,0.191907,0.193902
K,jacobi,3,5,6,1.000e-08,9,0.742539,0.905518,0.016722,0.034378,0.014625
K,jacobi,3,5,6,1.000e-08,10,0.772535,0.922302,0.004977,0.000303,0.006211
K,jacobi,3,5,6,1.000e-08,11,0.779703,0.921143,-0.002402,-0.006842,-0.009599
K,jacobi,3,5,6,1.000e-08,12,0.780049,0.919617,-0.000338,-0.010824,-0.005826
K,jacobi,3,5,6,1.000e-08,13,0.774557,0.919312,0.009624,-0.002167,0.006458
K,jacobi,3,5,6,1.000e-08,14,0.777791,0.921753,0.004958,-0.003422,-0.011197
K,jacobi,3,5,6,1.000e-08,15,0.775248,0.920837,-0.000440,-0.000269,-0.003685
K,jacobi,3,5,6,1.000e-08,16,0.777747,0.919983,-0.000987,-0.001014,-0.009716
K,jacobi,3,5,6,1.000e-08,17,0.774604,0.920410,-0.002123,0.016774,-0.005069
K,jacobi,3,5,6,1.000e-08,18,0.779138,0.921143,-0.010846,0.006022,-0.009722
K,jacobi,3,5,6,1.000e-08,19,0.776304,0.920898,-0.000395,0.010883,-0.014420
K,jacobi,3,5,6,1.000e-08,20,0.782565,0.921875,0.008056,-0.016238,-0.002472
K,jacobi,3,5,6,1.000e-08,21,0.779148,0.919189,-0.000788,-0.008593,0.004175
K,jacobi,3,5,6,1.000e-08,22,0.780765,0.922363,-0.013127,0.008511,-0.011356
K,jacobi,3,5,6,1.000e-08,23,0.780959,0.921509,-0.000600,-0.011287,0.002037
K,jacobi,3,5,6,1.000e-08,24,0.779480,0.921448,0.010127,-0.005244,-0.007847
K,jacobi,3,5,6,1.000e-08,25,0.774053,0.921570,0.001716,0.000322,-0.003212
K,jacobi,3,5,6,1.000e-08,26,0.779130,0.917664,-0.009597,0.001947,-0.007437
K,jacobi,3,5,6,1.000e-08,27,0.776103,0.923584,-0.006399,0.019904,0.004248
K,jacobi,3,5,6,1.000e-08,28,0.779588,0.923157,-0.004681,0.002762,-0.003896
K,jacobi,3,5,6,1.000e-08,29,0.777050,0.921631,0.003600,-0.005692,-0.008526
K,jacobi,3,5,6,1.000e-08,30,0.785415,0.924988,-0.000970,-0.005155,-0.011482
K,jacobi,3,5,6,1.000e-08,31,0.778738,0.922729,-0.007632,0.002441,0.003706
K,jacobi,3,5,6,1.000e-08,32,0.774238,0.918274,-0.000074,0.001546,-0.000504
K,jacobi,3,5,6,1.000e-08,33,0.772976,0.918457,-0.006173,0.012234,0.005748
K,jacobi,3,5,6,1.000e-08,34,0.782185,0.924316,-0.006777,-0.003922,0.005643
K,jacobi,3,5,6,1.000e-08,35,0.775996,0.920410,-0.006733,-0.000677,0.002084
K,jacobi,3,5,6,1.000e-08,36,0.772597,0.918396,-0.000584,0.006815,-0.004068
K,jacobi,3,5,6,1.000e-08,37,0.782353,0.919617,-0.004078,-0.011280,-0.013194
K,jacobi,3,5,6,1.000e-08,38,0.774283,0.920410,-0.001432,-0.002177,0.001334
K,jacobi,3,5,6,1.000e-08,39,0.772064,0.918945,-0.001392,0.010327,0.001560
K,jacobi,3,5,6,1.000e-08,40,0.769410,0.916199,0.014350,0.000931,0.005016
K,jacobi,3,5,6,1.000e-08,41,0.783253,0.920349,-0.022591,-0.006410,-0.011622
K,jacobi,3,5,6,1.000e-08,42,0.774296,0.920166,-0.003104,-0.007280,0.010195
K,jacobi,3,5,6,1.000e-08,43,0.781867,0.920715,-0.016907,0.014743,-0.002808
K,jacobi,3,5,6,1.000e-08,44,0.776697,0.919434,-0.003002,-0.003614,0.000780
K,jacobi,3,5,6,1.000e-08,45,0.780416,0.921875,0.002716,-0.004904,0.001136
K,jacobi,3,5,6,1.000e-08,46,0.778581,0.918396,0.002975,-0.010098,-0.011256
K,jacobi,3,5,6,1.000e-08,47,0.779083,0.919739,-0.013597,-0.012588,0.002610
K,jacobi,3,5,6,1.000e-08,48,0.781248,0.922913,-0.012777,-0.007213,0.007262
K,jacobi,3,5,6,1.000e-08,49,0.779446,0.921326,-0.012246,-0.004691,-0.000404
K,jacobi,3,5,6,1.000e-08,50,0.778415,0.919556,-0.001760,0.001495,-0.013400
K,jacobi,3,5,6,1.000e-08,51,0.774429,0.919189,0.001803,-0.006498,-0.001500
K,jacobi,3,5,6,1.000e-08,52,0.781107,0.922180,-0.000940,-0.011273,0.003963
K,jacobi,3,5,6,1.000e-08,53,0.770805,0.917236,0.003533,-0.000082,0.012003
K,jacobi,3,5,6,1.000e-08,54,0.774237,0.917969,0.003875,-0.007017,-0.005085
K,jacobi,3,5,6,1.000e-08,55,0.778640,0.920471,-0.002910,-0.004620,0.007155
K,jacobi,3,5,6,1.000e-08,56,0.774879,0.918945,0.000005,0.001536,0.001977
K,jacobi,3,5,6,1.000e-08,57,0.778849,0.919983,0.004182,-0.004209,-0.007469
K,jacobi,3,5,6,1.000e-08,58,0.778586,0.920959,-0.001415,-0.004059,-0.006836
K,jacobi,3,5,6,1.000e-08,59,0.767479,0.917480,0.008999,0.013916,0.006023
