mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
K,gs,3,5,6,1.000e-10,5,-3.727432,0.056580,0.998735,0.913894,0.998672
K,gs,3,5,6,1.000e-10,6,-0.443021,0.574646,0.611463,0.323021,0.606502
K,gs,3,5,6,1.000e-10,7,0.595361,0.860718,0.134483,0.039643,0.129171
K,gs,3,5,6,1.000e-10,8,0.766825,0.915833,0.018389,0.002631,-0.000728
K,gs,3,5,6,1.000e-10,9,0.775860,0.918945,0.009327,-0.002408,-0.005278
K,gs,3,5,6,1.000e-10,10,0.775581,0.919189,0.004882,-0.000654,0.011012
K,gs,3,5,6,1.000e-10,11,0.773549,0.917053,0.002583,-0.002783,-0.002205
K,gs,3,5,6,1.000e-10,12,0.777910,0.921875,-0.003838,0.002623,0.006143
K,gs,3,5,6,1.000e-10,13,0.786172,0.924194,-0.010629,-0.006075,-0.006480
K,gs,3,5,6,1.000e-10,14,0.772952,0.916382,-0.000014,0.009077,0.005956
K,gs,3,5,6,1.000e-10,15,0.782118,0.924194,0.002010,0.001162,-0.007276
K,gs,3,5,6,1.000e-10,16,0.776994,0.920288,0.005361,-0.010008,-0.000534
K,gs,3,5,6,1.000e-10,17,0.773379,0.918945,-0.002031,-0.001557,0.002434
K,gs,3,5,6,1.000e-10,18,0.775243,0.920898,-0.011255,0.008108,0.002687
K,gs,3,5,6,1.000e-10,19,0.777183,0.918945,0.007641,-0.001099,0.001747
K,gs,3,5,6,1.000e-10,20,0.781021,0.921936,-0.000142,-0.011385,0.000691
K,gs,3,5,6,1.000e-10,21,0.772120,0.918945,-0.009073,0.006935,0.006157
K,gs,3,5,6,1.000e-10,22,0.780429,0.922180,-0.016364,0.004743,0.000047
K,gs,3,5,6,1.000e-10,23,0.776143,0.922180,-0.001769,0.000463,-0.003201
K,gs,3,5,6,1.000e-10,24,0.776640,0.920105,-0.005030,0.000449,0.010645
K,gs,3,5,6,1.000e-10,25,0.777180,0.921631,-0.009707,-0.007205,0.000600
K,gs,3,5,6,1.000e-10,26,0.774370,0.921082,-0.000617,-0.012853,-0.000212
K,gs,3,5,6,1.000e-10,27,0.782067,0.921631,-0.008214,-0.000657,0.001173
K,gs,3,5,6,1.000e-10,28,0.776732,0.919556,-0.008678,-0.013083,0.005863
K,gs,3,5,6,1.000e-10,29,0.782804,0.925964,-0.013654,-0.000607,-0.010759
K,gs,3,5,6,1.000e-10,30,0.772951,0.920471,-0.000745,-0.003250,0.015046
K,gs,3,5,6,1.000e-10,31,0.780001,0.921082,-0.014995,-0.011179,0.004099
K,gs,3,5,6,1.000e-10,32,0.780792,0.922729,-0.002719,0.000342,-0.010389
K,gs,3,5,6,1.000e-10,33,0.770894,0.917419,-0.001511,-0.006651,0.007056
K,gs,3,5,6,1.000e-10,34,0.774727,0.920776,0.002199,0.005622,-0.001237
K,gs,3,5,6,1.000e-10,35,0.774638,0.923218,-0.001150,0.004195,-0.002291
K,gs,3,5,6,1.000e-10,36,0.767857,0.916260,0.005568,0.000940,0.010846
K,gs,3,5,6,1.000e-10,37,0.773651,0.918396,0.001445,-0.001289,0.002514
K,gs,3,5,6,1.000e-10,38,0.775556,0.921753,-0.007272,-0.014692,0.016924
K,gs,3,5,6,1.000e-10,39,0.773498,0.922058,0.013963,0.017011,-0.006005
K,gs,3,5,6,1.000e-10,40,0.778468,0.923889,-0.004603,0.006284,0.000891
K,gs,3,5,6,1.000e-10,41,0.781186,0.924622,-0.001914,-0.007291,0.000779
K,gs,3,5,6,1.000e-10,42,0.778641,0.921265,0.001300,-0.003769,0.001792
K,gs,3,5,6,1.000e-10,43,0.767279,0.915833,0.008485,-0.003593,0.014817
K,gs,3,5,6,1.000e-10,44,0.776475,0.919312,0.006149,-0.008790,0.004125
K,gs,3,5,6,1.000e-10,45,0.774815,0.920227,0.003383,-0.002920,-0.005074
K,gs,3,5,6,1.000e-10,46,0.775008,0.920471,0.001223,0.006298,0.015207
K,gs,3,5,6,1.000e-10,47,0.776981,0.921448,0.001927,-0.002782,-0.003682
K,gs,3,5,6,1.000e-10,48,0.775522,0.921509,-0.000999,-0.001661,0.012246
K,gs,3,5,6,1.000e-10,49,0.780622,0.922974,-0.008777,-0.005065,0.002251
K,gs,3,5,6,1.000e-10,50,0.769445,0.918274,0.012450,-0.005992,0.000829
K,gs,3,5,6,1.000e-10,51,0.776846,0.920776,-0.006262,0.009109,-0.001993
K,gs,3,5,6,1.000e-10,52,0.774940,0.919128,0.001194,-0.004960,-0.007691
K,gs,3,5,6,1.000e-10,53,0.779269,0.922974,-0.009438,0.001523,-0.010856
K,gs,3,5,6,1.000e-10,54,0.778736,0.922668,0.001858,0.001116,-0.004524
K,gs,3,5,6,1.000e-10,55,0.776337,0.918945,0.005537,-0.020205,-0.006113
K,gs,3,5,6,1.000e-10,56,0.773856,0.917297,0.000793,0.002957,-0.006277
K,gs,3,5,6,1.000e-10,57,0.774569,0.920349,0.001789,-0.004776,0.011328
K,gs,3,5,6,1.000e-10,58,0.778988,0.922241,0.011915,-0.003200,-0.020742
K,gs,3,5,6,1.000e-10,59,0.771858,0.919983,-0.000096,-0.000932,0.004045
K,gs,3,5,6,1.000e-10,60,0.778888,0.920410,-0.016458,-0.004356,0.002773
K,gs,3,5,6,1.000e-10,61,0.770614,0.917969,0.016991,0.005583,0.009278
K,gs,3,5,6,1.000e-10,62,0.776426,0.922180,-0.006046,0.001074,0.005681
K,gs,3,5,6,1.000e-10,63,0.779344,0.922302,0.004693,-0.002109,-0.003526
K,gs,3,5,6,1.000e-10,64,0.781402,0.921753,0.009047,-0.008222,-0.003625
K,gs,3,5,6,1.000e-10,65,0.776988,0.920471,-0.005790,-0.000812,0.003545
K,gs,3,5,6,1.000e-10,66,0.768698,0.916809,-0.000342,0.000832,0.007561
K,gs,3,5,6,1.000e-10,67,0.770091,0.917969,0.011847,0.000008,0.007565
K,gs,3,5,6,1.000e-10,68,0.773249,0.921753,-0.001174,0.003369,0.007265
K,gs,3,5,6,1.000e-10,69,0.778151,0.919189,-0.002052,-0.006218,-0.000967
K,gs,3,5,6,1.000e-10,70,0.775144,0.920410,0.018788,0.001936,-0.017419
K,gs,3,5,6,1.000e-10,71,0.767147,0.917969,0.012350,-0.000160,0.018503
K,gs,3,5,6,1.000e-10,72,0.775986,0.920105,-0.007669,0.004218,-0.001334
K,gs,3,5,6,1.000e-10,73,0.785090,0.924927,-0.008098,-0.014096,-0.004893
K,gs,3,5,6,1.000e-10,74,0.780752,0.921387,-0.006487,-0.003955,-0.003914
K,gs,3,5,6,1.000e-10,75,0.771503,0.919556,0.006370,0.000550,0.001690
K,gs,3,5,6,1.000e-10,76,0.777288,0.920593,0.001365,0.001137,0.003800
K,gs,3,5,6,1.000e-10,77,0.777402,0.922363,0.006590,0.008332,0.002733
K,gs,3,5,6,1.000e-10,78,0.777799,0.922485,-0.006998,-0.001952,0.010545
K,gs,3,5,6,1.000e-10,79,0.774191,0.919189,-0.006548,0.007556,-0.001415
K,gs,3,5,6,1.000e-10,80,0.775791,0.921082,0.011215,0.000033,-0.004134
K,gs,3,5,6,1.000e-08,1,-16.805632,0.000000,1.000000,1.000000,1.000000
K,gs,3,5,6,1.000e-08,2,-12.365973,0.000000,1.000000,1.000000,1.000000
K,gs,3,5,6,1.000e-08,3,-7.947496,0.000000,1.000000,0.999997,1.000000
K,gs,3,5,6,1.000e-08,4,-3.545619,0.035706,0.999519,0.945007,0.999490
K,gs,3,5,6,1.000e-08,5,-0.244311,0.611511,0.585939,0.262806,0.597633
K,gs,3,5,6,1.000e-08,6,0.658071,0.881653,0.096387,0.029004,0.100342
K,gs,3,5,6,1.000e-08,7,0.774172,0.918945,0.002552,0.003582,-0.004788
K,gs,3,5,6,1.000e-08,8,0.774567,0.921570,0.003244,0.004443,0.003936
K,gs,3,5,6,1.000e-08,9,0.776395,0.920105,-0.005423,-0.005908,-0.003390
K,gs,3,5,6,1.000e-08,10,0.783243,0.920532,-0.014554,-0.012368,-0.015876
K,gs,3,5,6,1.000e-08,11,0.775106,0.921143,-0.007200,0.007663,0.001043
K,gs,3,5,6,1.000e-08,12,0.775116,0.921143,-0.018015,-0.000276,0.003777
K,gs,3,5,6,1.000e-08,13,0.777255,0.923828,-0.001652,0.003602,-0.004062
