mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
omega,jacobi,3,5,6,1.000e-06,11,0.774806,0.919189,0.000080,-0.010082,0.010386
omega,jacobi,3,5,6,1.000e-06,12,0.777396,0.920349,0.007603,-0.000193,-0.003793
omega,jacobi,3,5,6,1.000e-06,13,0.777125,0.920471,-0.009644,-0.012737,0.012277
omega,jacobi,3,5,6,1.000e-06,14,0.776491,0.918335,-0.007929,-0.001906,-0.000063
omega,jacobi,3,5,6,1.000e-06,15,0.779332,0.922974,-0.012178,-0.001545,0.000483
omega,jacobi,3,5,6,1.000e-06,16,0.781163,0.923096,-0.011983,-0.000369,-0.000195
omega,jacobi,3,5,6,1.000e-06,17,0.770333,0.920898,0.003600,0.014210,0.014778
omega,jacobi,3,5,6,1.000e-06,18,0.780157,0.922119,0.005579,0.005915,-0.005396
omega,jacobi,3,5,6,1.000e-06,19,0.769039,0.916077,0.009931,-0.005486,0.001639
omega,jacobi,3,5,6,1.000e-06,20,0.777006,0.919128,0.003459,0.005376,0.001007
omega,jacobi,3,5,6,1.000e-06,21,0.767731,0.919739,-0.007388,0.017027,0.006631
omega,jacobi,3,5,6,1.000e-06,22,0.774746,0.917786,-0.000834,-0.000645,0.001821
omega,jacobi,3,5,6,1.000e-06,23,0.771596,0.918213,-0.000892,-0.011821,-0.003222
omega,jacobi,3,5,6,1.000e-06,24,0.776072,0.917725,-0.008672,0.003671,-0.001884
omega,jacobi,3,5,6,1.000e-06,25,0.772330,0.917664,-0.001178,0.007148,0.002351
omega,jacobi,3,5,6,1.000e-06,26,0.774251,0.919189,0.002657,-0.000984,0.010616
omega,jacobi,3,5,6,1.000e-06,27,0.781677,0.920837,0.002516,-0.008771,-0.001345
omega,jacobi,3,5,6,1.000e-06,28,0.767986,0.918335,0.007843,0.017717,0.005224
omega,jacobi,3,5,6,1.000e-06,29,0.772627,0.921692,0.005448,-0.009658,0.014252
omega,jacobi,3,5,6,1.000e-06,30,0.779872,0.921326,-0.005165,-0.004867,-0.000751
omega,jacobi,3,5,6,1.000e-06,31,0.782280,0.923218,-0.012167,0.000400,-0.005449
omega,jacobi,3,5,6,1.000e-06,32,0.776095,0.920654,-0.002423,0.000147,0.002311
omega,jacobi,3,5,6,1.000e-06,33,0.782327,0.923401,0.009805,0.002406,-0.008130
omega,jacobi,3,5,6,1.000e-06,34,0.776205,0.920837,-0.013926,0.002043,0.016404
omega,jacobi,3,5,6,1.000e-06,35,0.777863,0.922302,0.002726,-0.001397,-0.003963
omega,jacobi,3,5,6,1.000e-06,36,0.774805,0.917358,0.004705,-0.002198,-0.000009
omega,jacobi,3,5,6,1.000e-06,37,0.777514,0.922791,-0.004256,0.003930,0.002510
omega,jacobi,3,5,6,1.000e-06,38,0.781735,0.919739,-0.015874,-0.009015,0.000875
omega,jacobi,3,5,6,1.000e-06,39,0.779502,0.923157,-0.001300,0.002703,-0.011411
omega,jacobi,3,5,6,1.000e-06,40,0.775306,0.919128,-0.010508,0.004357,0.013088
omega,jacobi,3,5,6,1.000e-06,41,0.776534,0.921875,0.008845,-0.001387,0.004941
