seed_idx,i,j,pi,qi,pj,qj,abs_r_bytes,p_bytes,hamming_pct,ham_dev,r_cos1_raw,p_raw
7,0,13,2,3,41,47,0.000007,9.8171e-01,49.9953,4.730e-05,-0.000118,9.0570e-01
7,0,14,2,3,43,53,0.000205,5.1777e-01,49.9981,1.901e-05,-0.000508,6.1163e-01
7,0,15,2,3,47,59,0.000024,9.3880e-01,50.0062,6.161e-05,+0.000051,9.5915e-01
7,0,16,2,3,53,61,0.000308,3.3038e-01,49.9987,1.259e-05,+0.000637,5.2395e-01
7,0,17,2,3,59,67,0.000754,1.7108e-02,50.0042,4.187e-05,+0.000828,4.0752e-01
7,0,18,2,3,61,71,0.000336,2.8859e-01,49.9991,9.488e-06,-0.001726,8.4412e-02
7,0,19,2,3,67,73,0.000442,1.6264e-01,50.0059,5.921e-05,+0.002330,1.9827e-02
7,1,2,3,5,5,7,0.000107,7.3447e-01,50.0055,5.479e-05,+0.000219,8.2675e-01
7,1,3,3,5,7,11,0.000567,7.3136e-02,49.9975,2.507e-05,+0.000997,3.1853e-01
7,1,4,3,5,8,13,0.000267,3.9768e-01,50.0023,2.285e-05,-0.000176,8.6036e-01
7,1,5,3,5,11,17,0.000008,9.7899e-01,50.0032,3.200e-05,+0.000662,5.0798e-01
7,1,6,3,5,13,19,0.000217,4.9211e-01,49.9919,8.136e-05,-0.001326,1.8483e-01
7,1,7,3,5,17,23,0.000491,1.2087e-01,50.0072,7.170e-05,+0.000635,5.2520e-01
7,1,8,3,5,19,29,0.000165,6.0132e-01,50.0051,5.146e-05,-0.001404,1.6018e-01
7,1,9,3,5,23,31,0.000428,1.7635e-01,50.0006,6.188e-06,+0.000158,8.7470e-01
7,1,10,3,5,29,37,0.000381,2.2782e-01,50.0085,8.502e-05,+0.000475,6.3450e-01
7,1,11,3,5,31,41,0.000252,4.2551e-01,49.9982,1.769e-05,+0.001770,7.6757e-02
7,1,12,3,5,37,43,0.000249,4.3054e-01,50.0009,9.150e-06,-0.000180,8.5704e-01
7,1,13,3,5,41,47,0.000557,7.7996e-02,49.9933,6.685e-05,+0.002519,1.1759e-02
7,1,14,3,5,43,53,0.000257,4.1559e-01,49.9987,1.344e-05,+0.002199,2.7895e-02
7,1,15,3,5,47,59,0.000370,2.4256e-01,49.9887,1.133e-04,+0.000659,5.0971e-01
7,1,16,3,5,53,61,0.000052,8.7055e-01,50.0050,5.036e-05,-0.000014,9.8857e-01
7,1,17,3,5,59,67,0.000818,9.7241e-03,49.9944,5.573e-05,+0.000053,9.5739e-01
7,1,18,3,5,61,71,0.000139,6.5939e-01,50.0084,8.439e-05,-0.000923,3.5589e-01
7,1,19,3,5,67,73,0.000008,9.8102e-01,50.0082,8.206e-05,-0.000430,6.6700e-01
7,2,3,5,7,7,11,0.000364,2.5024e-01,49.9975,2.484e-05,+0.000102,9.1905e-01
7,2,4,5,7,8,13,0.000312,3.2458e-01,49.9982,1.771e-05,+0.000945,3.4476e-01
7,2,5,5,7,11,17,0.000460,1.4582e-01,49.9995,5.038e-06,-0.000371,7.1070e-01
7,2,6,5,7,13,19,0.000451,1.5353e-01,49.9905,9.543e-05,-0.001666,9.5639e-02
7,2,7,5,7,17,23,0.000024,9.4017e-01,50.0082,8.166e-05,-0.001736,8.2542e-02
7,2,8,5,7,19,29,0.000030,9.2525e-01,50.0061,6.092e-05,-0.000469,6.3892e-01
7,2,9,5,7,23,31,0.000165,6.0223e-01,50.0019,1.927e-05,+0.000768,4.4271e-01
7,2,10,5,7,29,37,0.000392,2.1496e-01,49.9955,4.549e-05,+0.001587,1.1255e-01
7,2,11,5,7,31,41,0.000051,8.7099e-01,50.0039,3.925e-05,+0.000407,6.8435e-01
7,2,12,5,7,37,43,0.000529,9.4455e-02,50.0131,1.307e-04,-0.001069,2.8521e-01
7,2,13,5,7,41,47,0.000228,4.7043e-01,49.9865,1.350e-04,+0.000279,7.8037e-01
7,2,14,5,7,43,53,0.000395,2.1163e-01,50.0003,3.500e-06,+0.000224,8.2258e-01
7,2,15,5,7,47,59,0.000069,8.2823e-01,50.0045,4.452e-05,-0.000796,4.2620e-01
7,2,16,5,7,53,61,0.000125,6.9186e-01,49.9979,2.108e-05,-0.000583,5.6008e-01
7,2,17,5,7,59,67,0.000246,4.3583e-01,50.0081,8.106e-05,-0.001683,9.2288e-02
7,2,18,5,7,61,71,0.000076,8.0970e-01,50.0012,1.248e-05,+0.000470,6.3826e-01
7,2,19,5,7,67,73,0.000112,7.2331e-01,49.9917,8.277e-05,+0.000839,4.0139e-01
7,3,4,7,11,8,13,0.000374,2.3654e-01,49.9996,3.825e-06,+0.001911,5.6015e-02
7,3,5,7,11,11,17,0.000307,3.3103e-01,49.9983,1.728e-05,-0.000512,6.0876e-01
7,3,6,7,11,13,19,0.000541,8.6829e-02,50.0021,2.116e-05,-0.000394,6.9390e-01
7,3,7,7,11,17,23,0.000362,2.5238e-01,50.0047,4.685e-05,-0.000951,3.4143e-01
7,3,8,7,11,19,29,0.000442,1.6175e-01,50.0101,1.011e-04,+0.000097,9.2242e-01
7,3,9,7,11,23,31,0.000023,9.4147e-01,50.0004,3.912e-06,+0.000769,4.4177e-01
7,3,10,7,11,29,37,0.000280,3.7539e-01,49.9961,3.935e-05,-0.000779,4.3611e-01
7,3,11,7,11,31,41,0.000114,7.1924e-01,50.0027,2.666e-05,+0.000103,9.1813e-01
7,3,12,7,11,37,43,0.000541,8.7331e-02,49.9909,9.135e-05,+0.000090,9.2841e-01
7,3,13,7,11,41,47,0.000180,5.6952e-01,50.0039,3.942e-05,-0.000299,7.6497e-01
7,3,14,7,11,43,53,0.000088,7.8132e-01,50.0031,3.111e-05,+0.000254,7.9933e-01
7,3,15,7,11,47,59,0.000138,6.6263e-01,50.0073,7.266e-05,-0.001571,1.1624e-01
7,3,16,7,11,53,61,0.000170,5.9032e-01,49.9964,3.636e-05,-0.000633,5.2665e-01
7,3,17,7,11,59,67,0.000513,1.0498e-01,49.9944,5.593e-05,+0.001380,1.6762e-01
7,3,18,7,11,61,71,0.000275,3.8402e-01,50.0088,8.826e-05,+0.000599,5.4887e-01
7,3,19,7,11,67,73,0.000432,1.7161e-01,50.0058,5.754e-05,+0.000303,7.6200e-01
7,4,5,8,13,11,17,0.000443,1.6135e-01,49.9943,5.740e-05,-0.000303,7.6191e-01
7,4,6,8,13,13,19,0.000071,8.2235e-01,50.0059,5.904e-05,-0.000605,5.4497e-01
7,4,7,8,13,17,23,0.000162,6.0781e-01,50.0063,6.325e-05,+0.000115,9.0845e-01
7,4,8,8,13,19,29,0.000343,2.7753e-01,50.0009,9.412e-06,+0.000787,4.3119e-01
7,4,9,8,13,23,31,0.000032,9.1960e-01,49.9980,1.979e-05,-0.000551,5.8159e-01
7,4,10,8,13,29,37,0.000332,2.9356e-01,50.0059,5.943e-05,-0.001385,1.6600e-01
7,4,11,8,13,31,41,0.000499,1.1422e-01,50.0071,7.126e-05,-0.001200,2.3004e-01
7,4,12,8,13,37,43,0.000104,7.4167e-01,49.9974,2.590e-05,-0.001010,3.1228e-01
7,4,13,8,13,41,47,0.000213,4.9997e-01,49.9977,2.320e-05,+0.000586,5.5792e-01
7,4,14,8,13,43,53,0.000343,2.7774e-01,49.9938,6.174e-05,-0.001199,2.3046e-01
7,4,15,8,13,47,59,0.000009,9.7790e-01,50.0008,7.512e-06,-0.000203,8.3881e-01
7,4,16,8,13,53,61,0.000372,2.3998e-01,49.9995,5.412e-06,+0.002535,1.1240e-02
7,4,17,8,13,59,67,0.000405,2.0005e-01,49.9971,2.860e-05,+0.000826,4.0886e-01
7,4,18,8,13,61,71,0.000454,1.5145e-01,49.9999,1.262e-06,-0.000071,9.4306e-01
7,4,19,8,13,67,73,0.000070,8.2442e-01,50.0073,7.321e-05,+0.000031,9.7543e-01
7,5,6,11,17,13,19,0.000011,9.7314e-01,49.9984,1.594e-05,-0.000424,6.7181e-01
7,5,7,11,17,17,23,0.000038,9.0439e-01,50.0025,2.460e-05,-0.001071,2.8425e-01
7,5,8,11,17,19,29,0.000347,2.7208e-01,49.9970,2.979e-05,+0.001094,2.7386e-01
7,5,9,11,17,23,31,0.000217,4.9322e-01,50.0039,3.941e-05,-0.000991,3.2173e-01
7,5,10,11,17,29,37,0.000122,6.9932e-01,50.0025,2.505e-05,-0.000753,4.5153e-01
7,5,11,11,17,31,41,0.000066,8.3437e-01,49.9961,3.859e-05,-0.000823,4.1052e-01
7,5,12,11,17,37,43,0.000005,9.8863e-01,50.0008,8.325e-06,-0.000019,9.8468e-01
7,5,13,11,17,41,47,0.000183,5.6210e-01,49.9977,2.300e-05,+0.000289,7.7282e-01
7,5,14,11,17,43,53,0.000246,4.3615e-01,49.9930,6.964e-05,+0.000301,7.6311e-01
7,5,15,11,17,47,59,0.000231,4.6550e-01,49.9917,8.329e-05,-0.000355,7.2245e-01
7,5,16,11,17,53,61,0.000020,9.4883e-01,49.9927,7.274e-05,+0.000184,8.5369e-01
7,5,17,11,17,59,67,0.000016,9.5913e-01,50.0018,1.847e-05,+0.000578,5.6305e-01
7,5,18,11,17,61,71,0.000658,3.7499e-02,50.0102,1.017e-04,-0.002058,3.9574e-02
7,5,19,11,17,67,73,0.000377,2.3301e-01,49.9973,2.734e-05,+0.000113,9.0981e-01
7,6,7,13,19,17,23,0.000039,9.0232e-01,50.0030,2.966e-05,+0.000881,3.7849e-01
7,6,8,13,19,19,29,0.000323,3.0673e-01,49.9861,1.385e-04,+0.001055,2.9159e-01
7,6,9,13,19,23,31,0.000052,8.6850e-01,49.9995,4.600e-06,-0.001350,1.7691e-01
7,6,10,13,19,29,37,0.000233,4.6197e-01,49.9904,9.591e-05,+0.000460,6.4574e-01
7,6,11,13,19,31,41,0.000471,1.3648e-01,50.0042,4.192e-05,+0.001109,2.6742e-01
7,6,12,13,19,37,43,0.000433,1.7053e-01,49.9990,9.763e-06,-0.000539,5.9014e-01
7,6,13,13,19,41,47,0.000153,6.2863e-01,49.9931,6.886e-05,-0.000160,8.7290e-01
7,6,14,13,19,43,53,0.000269,3.9464e-01,49.9995,4.700e-06,-0.001386,1.6567e-01
7,6,15,13,19,47,59,0.000103,7.4517e-01,50.0074,7.382e-05,+0.000143,8.8623e-01
7,6,16,13,19,53,61,0.000112,7.2387e-01,50.0012,1.215e-05,-0.001064,2.8733e-01
7,6,17,13,19,59,67,0.000563,7.5147e-02,50.0001,1.313e-06,+0.000375,7.0742e-01
7,6,18,13,19,61,71,0.000389,2.1839e-01,49.9990,1.045e-05,+0.000271,7.8671e-01
7,6,19,13,19,67,73,0.000605,5.5527e-02,49.9938,6.222e-05,+0.000343,7.3155e-01
7,7,8,17,23,19,29,0.000151,6.3252e-01,49.9980,2.041e-05,-0.001359,1.7399e-01
7,7,9,17,23,23,31,0.000043,8.9115e-01,49.9876,1.238e-04,-0.000328,7.4306e-01
7,7,10,17,23,29,37,0.000035,9.1125e-01,50.0000,3.250e-07,+0.001225,2.2039e-01
7,7,11,17,23,31,41,0.000092,7.7189e-01,49.9949,5.059e-05,-0.000251,8.0205e-01
7,7,12,17,23,37,43,0.000075,8.1146e-01,50.0070,6.993e-05,+0.001540,1.2361e-01
7,7,13,17,23,41,47,0.000011,9.7282e-01,50.0070,7.010e-05,+0.001346,1.7846e-01
7,7,14,17,23,43,53,0.000576,6.8461e-02,50.0078,7.801e-05,-0.001981,4.7543e-02
7,7,15,17,23,47,59,0.000093,7.6750e-01,49.9959,4.069e-05,-0.001499,1.3398e-01
7,7,16,17,23,53,61,0.000215,4.9699e-01,49.9904,9.636e-05,-0.000374,7.0844e-01
7,7,17,17,23,59,67,0.000080,7.9973e-01,50.0067,6.673e-05,+0.000302,7.6266e-01
7,7,18,17,23,61,71,0.000002,9.9376e-01,49.9962,3.751e-05,-0.000054,9.5718e-01
7,7,19,17,23,67,73,0.000426,1.7755e-01,50.0092,9.194e-05,-0.000817,4.1389e-01
7,8,9,19,29,23,31,0.000174,5.8260e-01,50.0034,3.427e-05,-0.001629,1.0327e-01
7,8,10,19,29,29,37,0.000119,7.0741e-01,50.0003,2.612e-06,+0.001204,2.2870e-01
7,8,11,19,29,31,41,0.000166,6.0042e-01,50.0055,5.488e-05,+0.000490,6.2423e-01
7,8,12,19,29,37,43,0.000053,8.6749e-01,50.0065,6.474e-05,-0.000945,3.4491e-01
7,8,13,19,29,41,47,0.000084,7.8998e-01,49.9894,1.058e-04,-0.001628,1.0346e-01
7,8,14,19,29,43,53,0.000328,3.0032e-01,49.9883,1.169e-04,+0.001675,9.3969e-02
7,8,15,19,29,47,59,0.000485,1.2495e-01,49.9974,2.618e-05,+0.000717,4.7337e-01
7,8,16,19,29,53,61,0.000032,9.2021e-01,49.9975,2.470e-05,-0.000569,5.6959e-01
7,8,17,19,29,59,67,0.000313,3.2181e-01,49.9961,3.934e-05,-0.000169,8.6602e-01
7,8,18,19,29,61,71,0.000113,7.2123e-01,49.9992,7.850e-06,+0.000095,9.2465e-01
7,8,19,19,29,67,73,0.000804,1.1020e-02,49.9949,5.088e-05,-0.000268,7.8856e-01
7,9,10,23,31,29,37,0.000299,3.4423e-01,50.0102,1.021e-04,+0.001896,5.8020e-02
7,9,11,23,31,31,41,0.000378,2.3170e-01,50.0052,5.175e-05,-0.000355,7.2274e-01
7,9,12,23,31,37,43,0.000229,4.6953e-01,49.9946,5.351e-05,+0.000552,5.8115e-01
7,9,13,23,31,41,47,0.000330,2.9610e-01,50.0007,7.387e-06,-0.001360,1.7370e-01
7,9,14,23,31,43,53,0.000032,9.1827e-01,50.0043,4.315e-05,-0.001288,1.9777e-01
7,9,15,23,31,47,59,0.000073,8.1801e-01,50.0116,1.164e-04,+0.000206,8.3699e-01
7,9,16,23,31,53,61,0.000009,9.7646e-01,50.0013,1.268e-05,-0.000217,8.2823e-01
7,9,17,23,31,59,67,0.000191,5.4488e-01,49.9898,1.019e-04,-0.000213,8.3170e-01
7,9,18,23,31,61,71,0.000096,7.6245e-01,50.0012,1.210e-05,+0.001286,1.9828e-01
7,9,19,23,31,67,73,0.000163,6.0608e-01,50.0049,4.908e-05,+0.000811,4.1738e-01
7,10,11,29,37,31,41,0.000403,2.0216e-01,49.9998,2.137e-06,+0.001920,5.4811e-02
7,10,12,29,37,37,43,0.000005,9.8639e-01,50.0014,1.425e-05,+0.000053,9.5734e-01
