seed_idx,i,j,pi,qi,pj,qj,abs_r_bytes,p_bytes,hamming_pct,ham_dev,r_cos1_raw,p_raw
0,0,1,2,3,3,5,8.452515805e-05,7.8924e-01,49.9968,3.217e-05,-2.226377896e-03,2.5989e-02
0,0,2,2,3,5,7,5.613295646e-05,8.5911e-01,49.9944,5.624e-05,-1.088672571e-03,2.7630e-01
0,0,3,2,3,7,11,4.040889019e-04,2.0131e-01,49.9980,1.981e-05,+1.769537998e-03,7.6804e-02
0,0,4,2,3,8,13,7.671113587e-04,1.5274e-02,50.0115,1.147e-04,-7.031431243e-04,4.8197e-01
0,0,5,2,3,11,17,8.355579372e-05,7.9161e-01,50.0035,3.519e-05,+1.135998362e-03,2.5596e-01
0,0,6,2,3,13,19,9.655422271e-05,7.6011e-01,49.9946,5.387e-05,+5.460264606e-04,5.8505e-01
0,0,7,2,3,17,23,3.122884912e-04,3.2338e-01,49.9966,3.374e-05,+8.783965750e-04,3.7973e-01
0,0,8,2,3,19,29,4.420793076e-04,1.6212e-01,49.9988,1.210e-05,+2.391401567e-04,8.1100e-01
0,0,9,2,3,23,31,1.687923542e-04,5.9350e-01,50.0035,3.493e-05,+6.047478748e-04,5.4535e-01
0,0,10,2,3,29,37,4.741460035e-05,8.8081e-01,49.9994,6.287e-06,+2.269485635e-04,8.2046e-01
0,0,11,2,3,31,41,3.432078987e-04,2.7778e-01,50.0036,3.589e-05,-2.602667739e-04,7.9466e-01
0,0,12,2,3,37,43,2.360269729e-04,4.5544e-01,49.9958,4.204e-05,-1.427525259e-03,1.5343e-01
0,0,13,2,3,41,47,3.036548041e-05,9.2350e-01,50.0023,2.271e-05,+8.297878603e-04,4.0666e-01
0,0,14,2,3,43,53,8.170113628e-05,7.9613e-01,49.9978,2.162e-05,+3.423424066e-04,7.3209e-01
0,0,15,2,3,47,59,3.193314350e-05,9.1957e-01,50.0026,2.596e-05,+1.043180155e-03,2.9686e-01
0,0,16,2,3,53,61,2.574404776e-04,4.1559e-01,49.9910,9.039e-05,-3.376309703e-04,7.3564e-01
0,0,17,2,3,59,67,9.010747870e-05,7.7569e-01,50.0077,7.724e-05,+8.899121086e-04,3.7351e-01
0,0,18,2,3,61,71,8.777537510e-06,9.7786e-01,50.0003,2.712e-06,+6.417114913e-04,5.2106e-01
0,0,19,2,3,67,73,5.598716610e-05,8.5947e-01,49.9943,5.702e-05,+1.673561882e-03,9.4217e-02
0,1,2,3,5,5,7,2.241338475e-04,4.7847e-01,50.0148,1.476e-04,+1.971880136e-03,4.8623e-02
0,1,3,3,5,7,11,2.413901483e-04,4.4526e-01,50.0092,9.216e-05,+1.383096572e-03,1.6664e-01
0,1,4,3,5,8,13,2.062441877e-04,5.1427e-01,49.9980,2.034e-05,-5.707202428e-04,5.6819e-01
0,1,5,3,5,11,17,7.651929085e-05,8.0880e-01,49.9929,7.096e-05,+2.909854080e-04,7.7106e-01
0,1,6,3,5,13,19,8.022850039e-05,7.9972e-01,50.0037,3.655e-05,+5.551122741e-04,5.7882e-01
0,1,7,3,5,17,23,4.268490859e-04,1.7708e-01,49.9960,3.999e-05,-3.877724335e-04,6.9818e-01
0,1,8,3,5,19,29,6.505697816e-04,3.9659e-02,50.0023,2.285e-05,+1.616276383e-04,8.7160e-01
0,1,9,3,5,23,31,4.870838559e-05,8.7759e-01,49.9969,3.050e-05,+6.887897272e-04,4.9096e-01
0,1,10,3,5,29,37,2.534542268e-04,4.2285e-01,49.9980,1.971e-05,+3.622234750e-04,7.1719e-01
0,1,11,3,5,31,41,1.239743709e-04,6.9503e-01,50.0003,2.612e-06,-5.043051018e-04,6.1405e-01
0,1,12,3,5,37,43,1.982037039e-05,9.5002e-01,50.0045,4.506e-05,-9.431482940e-04,3.4561e-01
0,1,13,3,5,41,47,2.331786830e-05,9.4122e-01,50.0090,8.979e-05,-1.242221545e-03,2.1415e-01
0,1,14,3,5,43,53,3.113270598e-04,3.2487e-01,49.9966,3.382e-05,+1.117191846e-03,2.6391e-01
0,1,15,3,5,47,59,1.109053351e-05,9.7202e-01,49.9969,3.069e-05,+7.268135808e-04,4.6734e-01
0,1,16,3,5,53,61,4.770602298e-04,1.3140e-01,50.0029,2.944e-05,+2.322004000e-04,8.1638e-01
0,1,17,3,5,59,67,5.164459580e-04,1.0244e-01,49.9953,4.711e-05,+4.786195821e-04,6.3221e-01
0,1,18,3,5,61,71,4.618113471e-04,1.4419e-01,49.9990,1.046e-05,-2.901181426e-04,7.7173e-01
0,1,19,3,5,67,73,1.297721473e-05,9.6727e-01,49.9981,1.930e-05,-3.717123408e-04,7.1011e-01
0,2,3,5,7,7,11,5.688384515e-04,7.2046e-02,49.9952,4.755e-05,-4.952318161e-04,6.2044e-01
0,2,4,5,7,8,13,7.485939902e-04,1.7920e-02,50.0044,4.443e-05,-1.791533386e-03,7.3208e-02
0,2,5,5,7,11,17,4.810009342e-05,8.7910e-01,49.9998,1.875e-06,+1.146069309e-04,9.0876e-01
0,2,6,5,7,13,19,3.336338184e-04,2.9141e-01,50.0004,3.938e-06,-1.242252147e-04,9.0114e-01
0,2,7,5,7,17,23,2.648757922e-04,4.0225e-01,49.9888,1.119e-04,-1.692777455e-03,9.0498e-02
0,2,8,5,7,19,29,5.059438960e-05,8.7289e-01,50.0061,6.126e-05,-7.639925780e-04,4.4487e-01
0,2,9,5,7,23,31,1.004539595e-04,7.5074e-01,50.0054,5.416e-05,+1.525890549e-03,1.2704e-01
0,2,10,5,7,29,37,5.022261242e-04,1.1225e-01,49.9979,2.103e-05,+5.238203583e-04,6.0040e-01
0,2,11,5,7,31,41,4.705633685e-04,1.3674e-01,49.9946,5.425e-05,-1.300769801e-03,1.9334e-01
0,2,12,5,7,37,43,1.417331761e-04,6.5401e-01,49.9976,2.405e-05,+1.269940245e-03,2.0411e-01
0,2,13,5,7,41,47,2.602345461e-04,4.1055e-01,50.0058,5.763e-05,-3.009131113e-05,9.7599e-01
0,2,14,5,7,43,53,1.987191617e-04,5.2974e-01,49.9994,5.837e-06,+9.350181843e-04,3.4978e-01
0,2,15,5,7,47,59,1.997564481e-04,5.2759e-01,49.9951,4.910e-05,+1.506007931e-04,8.8029e-01
0,2,16,5,7,53,61,1.874551302e-04,5.5332e-01,49.9989,1.072e-05,-4.450699912e-04,6.5627e-01
0,2,17,5,7,59,67,1.116846360e-04,7.2396e-01,49.9954,4.635e-05,-3.497645107e-04,7.2652e-01
0,2,18,5,7,61,71,4.604384909e-04,1.4538e-01,50.0015,1.525e-05,+1.021603077e-03,3.0697e-01
0,2,19,5,7,67,73,3.560228228e-04,2.6023e-01,50.0047,4.701e-05,-4.096355222e-04,6.8207e-01
0,3,4,7,11,8,13,6.269473088e-04,4.7414e-02,49.9936,6.392e-05,-1.155665278e-03,2.4782e-01
0,3,5,7,11,11,17,3.807952334e-04,2.2852e-01,50.0057,5.702e-05,-1.361238801e-03,1.7344e-01
0,3,6,7,11,13,19,6.040021002e-05,8.4852e-01,50.0072,7.249e-05,-5.515982268e-04,5.8122e-01
0,3,7,7,11,17,23,7.945722627e-04,1.1983e-02,50.0013,1.325e-05,-2.209084978e-04,8.2516e-01
0,3,8,7,11,19,29,1.799984904e-04,5.6922e-01,50.0051,5.051e-05,-5.793514862e-05,9.5380e-01
0,3,9,7,11,23,31,8.070280436e-05,7.9857e-01,49.9939,6.051e-05,+1.333758157e-03,1.8228e-01
0,3,10,7,11,29,37,3.329479494e-05,9.1615e-01,49.9948,5.180e-05,+7.911288686e-04,4.2887e-01
0,3,11,7,11,31,41,1.446175213e-05,9.6352e-01,50.0049,4.940e-05,-1.178494608e-03,2.3860e-01
0,3,12,7,11,37,43,1.595013509e-05,9.5977e-01,49.9986,1.380e-05,-1.786249653e-03,7.4059e-02
0,3,13,7,11,41,47,4.072665825e-04,1.9778e-01,49.9921,7.945e-05,-1.584024289e-03,1.1319e-01
0,3,14,7,11,43,53,4.967739495e-05,8.7517e-01,50.0014,1.449e-05,+7.700879500e-04,4.4125e-01
0,3,15,7,11,47,59,3.317698363e-04,2.9411e-01,49.9969,3.055e-05,-1.776950535e-03,7.5576e-02
0,3,16,7,11,53,61,3.615007393e-04,2.5297e-01,49.9995,5.025e-06,-9.214947824e-04,3.5679e-01
0,3,17,7,11,59,67,1.118740735e-04,7.2351e-01,50.0014,1.383e-05,-2.990202737e-04,7.6492e-01
0,3,18,7,11,61,71,4.851831123e-04,1.2496e-01,50.0035,3.522e-05,-5.120753215e-04,6.0860e-01
0,3,19,7,11,67,73,2.705607956e-05,9.3182e-01,49.9979,2.099e-05,-2.229127128e-03,2.5805e-02
0,4,5,8,13,11,17,1.339638579e-05,9.6621e-01,50.0030,2.967e-05,-1.905060327e-03,5.6772e-02
0,4,6,8,13,13,19,2.346029038e-04,4.5816e-01,50.0107,1.067e-04,-2.320102663e-03,2.0335e-02
0,4,7,8,13,17,23,3.488334362e-05,9.1216e-01,50.0010,9.925e-06,-1.774738399e-03,7.5941e-02
0,4,8,8,13,19,29,3.260517192e-04,3.0251e-01,49.9912,8.759e-05,-3.391444061e-05,9.7295e-01
0,4,9,8,13,23,31,5.910664926e-04,6.1607e-02,50.0049,4.944e-05,+8.691527775e-04,3.8476e-01
0,4,10,8,13,29,37,2.455435977e-04,4.3747e-01,50.0000,3.000e-07,+1.193049211e-03,2.3285e-01
0,4,11,8,13,31,41,3.736728646e-04,2.3734e-01,49.9962,3.812e-05,+9.049110920e-04,3.6551e-01
0,4,12,8,13,37,43,3.391710778e-04,2.8347e-01,49.9952,4.847e-05,-1.309769993e-03,1.9027e-01
0,4,13,8,13,41,47,5.057049637e-04,1.0978e-01,50.0011,1.123e-05,-5.424714440e-04,5.8749e-01
0,4,14,8,13,43,53,4.777823230e-05,8.7991e-01,50.0004,4.112e-06,+8.761025332e-04,3.8097e-01
0,4,15,8,13,47,59,9.923990134e-05,7.5365e-01,49.9974,2.610e-05,+1.265420606e-03,2.0572e-01
0,4,16,8,13,53,61,5.596516972e-04,7.6765e-02,49.9885,1.151e-04,+6.676536589e-04,5.0435e-01
0,4,17,8,13,59,67,1.652055020e-04,6.0137e-01,49.9948,5.207e-05,-5.841923888e-04,5.5909e-01
0,4,18,8,13,61,71,3.043478181e-04,3.3583e-01,49.9897,1.026e-04,-9.669920080e-04,3.3355e-01
0,4,19,8,13,67,73,2.682897124e-04,3.9621e-01,49.9993,7.138e-06,-4.550420303e-04,6.4908e-01
0,5,6,11,17,13,19,2.055787450e-04,5.1563e-01,50.0002,2.137e-06,-6.612235976e-04,5.0847e-01
0,5,7,11,17,17,23,7.417094512e-05,8.1456e-01,50.0095,9.507e-05,+2.822538205e-03,4.7645e-03
0,5,8,11,17,19,29,1.570312628e-04,6.1949e-01,50.0012,1.181e-05,+1.070311031e-04,9.1476e-01
0,5,9,11,17,23,31,2.211682022e-04,4.8431e-01,50.0011,1.059e-05,-2.043334287e-04,8.3809e-01
0,5,10,11,17,29,37,4.989665553e-05,8.7462e-01,50.0067,6.682e-05,+2.887557253e-04,7.7277e-01
0,5,11,11,17,31,41,2.041832589e-04,5.1848e-01,49.9993,7.450e-06,-6.571620159e-04,5.1108e-01
0,5,12,11,17,37,43,1.406475144e-04,6.5649e-01,49.9986,1.405e-05,-1.545565372e-03,1.2221e-01
0,5,13,11,17,41,47,1.813619465e-04,5.6629e-01,49.9993,6.775e-06,+1.991082964e-03,4.6472e-02
0,5,14,11,17,43,53,1.823741922e-04,5.6413e-01,50.0009,8.862e-06,-5.830368802e-04,5.5987e-01
0,5,15,11,17,47,59,2.867204795e-04,3.6457e-01,49.9996,4.100e-06,+1.028143423e-03,3.0388e-01
0,5,16,11,17,53,61,2.049824246e-04,5.1685e-01,50.0026,2.580e-05,+8.068834827e-05,9.3569e-01
0,5,17,11,17,59,67,8.032957183e-05,7.9948e-01,49.9996,4.250e-06,+5.220160484e-04,6.0166e-01
0,5,18,11,17,61,71,1.970230871e-04,5.3326e-01,50.0023,2.338e-05,+1.517923125e-03,1.2903e-01
0,5,19,11,17,67,73,1.706415124e-05,9.5697e-01,50.0048,4.791e-05,-1.102208727e-04,9.1223e-01
0,6,7,13,19,17,23,1.734145515e-04,5.8343e-01,49.9909,9.059e-05,+1.713076462e-04,8.6398e-01
0,6,8,13,19,19,29,1.557671864e-04,6.2231e-01,49.9933,6.730e-05,+4.273480508e-04,6.6913e-01
0,6,9,13,19,23,31,6.573692023e-04,3.7637e-02,49.9996,3.675e-06,-3.018398852e-04,7.6277e-01
0,6,10,13,19,29,37,3.456712034e-04,2.7435e-01,49.9964,3.584e-05,+6.278549144e-04,5.3010e-01
0,6,11,13,19,31,41,2.030834297e-04,5.2074e-01,50.0010,9.912e-06,+2.558424502e-03,1.0515e-02
0,6,12,13,19,37,43,1.224534776e-04,6.9858e-01,50.0011,1.119e-05,+1.349799530e-03,1.7708e-01
0,6,13,13,19,41,47,1.719726262e-04,5.8656e-01,49.9987,1.346e-05,+1.179678408e-03,2.3813e-01
0,6,14,13,19,43,53,5.274072631e-05,8.6754e-01,50.0060,6.033e-05,-1.029817201e-03,3.0310e-01
0,6,15,13,19,47,59,3.505619238e-05,9.1173e-01,49.9935,6.509e-05,+2.070076664e-04,8.3600e-01
0,6,16,13,19,53,61,3.084472081e-04,3.2936e-01,49.9917,8.326e-05,+1.580679221e-04,8.7440e-01
0,6,17,13,19,59,67,3.372467423e-04,2.8621e-01,49.9922,7.751e-05,-9.388928980e-04,3.4779e-01
0,6,18,13,19,61,71,2.812673776e-04,3.7376e-01,50.0009,9.437e-06,-1.146294074e-03,2.5167e-01
0,6,19,13,19,67,73,2.487047524e-04,4.3159e-01,49.9956,4.403e-05,-8.274107173e-04,4.0800e-01
0,7,8,17,23,19,29,2.643494727e-04,4.0319e-01,49.9909,9.074e-05,+3.252647083e-04,7.4498e-01
0,7,9,17,23,23,31,7.109039705e-05,8.2213e-01,50.0069,6.909e-05,+7.491080201e-04,4.5379e-01
0,7,10,17,23,29,37,3.511223562e-04,2.6685e-01,49.9962,3.777e-05,-6.857454700e-04,4.9287e-01
0,7,11,17,23,31,41,3.652491948e-04,2.4808e-01,50.0003,3.300e-06,+3.574792447e-04,7.2073e-01
0,7,12,17,23,37,43,1.609972568e-04,6.1067e-01,49.9994,6.125e-06,-1.682370171e-03,9.2497e-02
0,7,13,17,23,41,47,5.841345481e-04,6.4719e-02,49.9970,3.012e-05,+1.391528941e-03,1.6407e-01
0,7,14,17,23,43,53,4.815983879e-04,1.2777e-01,49.9978,2.196e-05,+1.165293045e-03,2.4390e-01
0,7,15,17,23,47,59,1.356896813e-04,6.6786e-01,49.9973,2.747e-05,-3.389801768e-04,7.3462e-01
0,7,16,17,23,53,61,5.023990604e-04,1.1212e-01,50.0096,9.630e-05,-2.195635688e-03,2.8118e-02
0,7,17,17,23,59,67,9.599942303e-05,7.6145e-01,50.0007,6.850e-06,-1.921540783e-03,5.4664e-02
0,7,18,17,23,61,71,7.298212513e-05,8.1748e-01,50.0022,2.245e-05,+6.227823178e-04,5.3343e-01
0,7,19,17,23,67,73,2.521835436e-04,4.2518e-01,49.9954,4.569e-05,-7.285308464e-04,4.6629e-01
0,8,9,19,29,23,31,2.888839766e-04,3.6096e-01,50.0049,4.860e-05,-9.914176450e-04,3.2148e-01
0,8,10,19,29,29,37,1.496064368e-04,6.3614e-01,49.9994,6.062e-06,-8.597814191e-04,3.8991e-01
0,8,11,19,29,31,41,2.122865690e-04,5.0202e-01,50.0022,2.229e-05,-1.058082370e-03,2.9002e-01
0,8,12,19,29,37,43,2.439124203e-04,4.4052e-01,49.9969,3.126e-05,+1.034381286e-03,3.0096e-01
0,8,13,19,29,41,47,2.620250395e-04,4.0733e-01,50.0012,1.171e-05,-2.594134146e-03,9.4829e-03
0,8,14,19,29,43,53,1.432469683e-04,6.5056e-01,50.0041,4.125e-05,+2.505509816e-04,8.0216e-01
0,8,15,19,29,47,59,9.056993592e-05,7.7457e-01,49.9987,1.276e-05,+3.625669165e-04,7.1693e-01
0,8,16,19,29,53,61,3.471407672e-04,2.7231e-01,50.0042,4.171e-05,-2.957066505e-04,7.6745e-01
0,8,17,19,29,59,67,2.392641635e-04,4.4928e-01,50.0026,2.611e-05,+2.453601630e-03,1.4143e-02
0,8,18,19,29,61,71,7.830960893e-04,1.3273e-02,49.9921,7.889e-05,-7.868613680e-05,9.3728e-01
0,8,19,19,29,67,73,4.041074991e-04,2.0128e-01,49.9984,1.612e-05,+4.221997031e-04,6.7288e-01
0,9,10,23,31,29,37,2.692955625e-04,3.9444e-01,50.0090,8.996e-05,-1.920386055e-03,5.4809e-02
0,9,11,23,31,31,41,3.589431683e-04,2.5634e-01,49.9959,4.109e-05,-5.471857460e-04,5.8425e-01
0,9,12,23,31,37,43,3.485173107e-04,2.7041e-01,49.9940,5.964e-05,-1.577877216e-03,1.1459e-01
0,9,13,23,31,41,47,6.533668898e-04,3.8816e-02,50.0051,5.096e-05,+8.295580097e-04,4.0679e-01
0,9,14,23,31,43,53,1.617557527e-04,6.0899e-01,49.9988,1.247e-05,+2.521788016e-04,8.0090e-01
0,9,15,23,31,47,59,3.413877602e-04,2.8034e-01,50.0053,5.336e-05,+3.130757518e-04,7.5422e-01
0,9,16,23,31,53,61,1.217276648e-05,9.6929e-01,50.0121,1.214e-04,+1.463257411e-03,1.4340e-01
0,9,17,23,31,59,67,8.423697272e-06,9.7875e-01,49.9962,3.766e-05,-1.933379136e-03,5.3190e-02
0,9,18,23,31,61,71,1.324061340e-04,6.7543e-01,50.0012,1.169e-05,+1.316888171e-03,1.8788e-01
0,9,19,23,31,67,73,3.232586171e-05,9.1858e-01,50.0074,7.405e-05,-7.412498360e-04,4.5854e-01
0,10,11,29,37,31,41,4.202959221e-04,1.8382e-01,50.0159,1.595e-04,+3.324988932e-04,7.3951e-01
0,10,12,29,37,37,43,5.269321940e-04,9.5653e-02,50.0034,3.403e-05,-1.477833842e-03,1.3945e-01
0,10,13,29,37,41,47,9.579436865e-05,7.6194e-01,50.0009,9.300e-06,-2.388749663e-04,8.1120e-01
0,10,14,29,37,43,53,6.940644357e-05,8.2627e-01,49.9947,5.316e-05,+3.952747269e-04,6.9264e-01
0,10,15,29,37,47,59,7.437577860e-05,8.1406e-01,49.9970,2.988e-05,-1.715590113e-03,8.6237e-02
0,10,16,29,37,53,61,2.548699803e-04,4.2026e-01,50.0051,5.090e-05,+1.639247021e-03,1.0116e-01
0,10,17,29,37,59,67,1.590433527e-04,6.1501e-01,49.9946,5.400e-05,-9.705517188e-04,3.3177e-01
0,10,18,29,37,61,71,3.453661545e-06,9.9129e-01,50.0000,5.000e-08,+3.158487662e-05,9.7480e-01
0,10,19,29,37,67,73,1.488066411e-04,6.3795e-01,49.9994,6.112e-06,-7.574287258e-04,4.4879e-01
0,11,12,31,41,37,43,2.293812904e-04,4.6823e-01,49.9971,2.907e-05,+2.949153971e-04,7.6806e-01
0,11,13,31,41,41,47,3.246709102e-05,9.1822e-01,49.9971,2.860e-05,-8.915335045e-04,3.7264e-01
0,11,14,31,41,43,53,4.049531257e-04,2.0034e-01,50.0010,9.588e-06,-5.936410255e-05,9.5266e-01
0,11,15,31,41,47,59,1.081841129e-04,7.3227e-01,49.9948,5.178e-05,+5.293399411e-05,9.5778e-01
0,11,16,31,41,53,61,1.358523237e-04,6.6748e-01,50.0014,1.377e-05,-7.256091125e-04,4.6808e-01
0,11,17,31,41,59,67,3.137368422e-04,3.2114e-01,50.0085,8.505e-05,+1.608149367e-03,1.0780e-01
0,11,18,31,41,61,71,6.174986947e-05,8.4518e-01,49.9956,4.425e-05,+3.181815739e-04,7.5035e-01
0,11,19,31,41,67,73,3.227913842e-04,3.0737e-01,50.0086,8.616e-05,-1.273504124e-03,2.0284e-01
0,12,13,37,43,41,47,3.095291093e-06,9.9219e-01,50.0042,4.195e-05,+1.087331894e-03,2.7689e-01
0,12,14,37,43,43,53,1.458099924e-04,6.4473e-01,49.9994,6.488e-06,-4.516228523e-04,6.5154e-01
0,12,15,37,43,47,59,1.750603107e-04,5.7986e-01,50.0096,9.605e-05,-4.603077387e-04,6.4530e-01
0,12,16,37,43,53,61,1.804118071e-04,5.6833e-01,50.0056,5.610e-05,-1.614392525e-04,8.7175e-01
0,12,17,37,43,59,67,4.962129772e-04,1.1661e-01,49.9892,1.078e-04,+1.569842541e-04,8.7526e-01
0,12,18,37,43,61,71,3.763811029e-04,2.3396e-01,49.9958,4.245e-05,+4.175580561e-04,6.7627e-01
0,12,19,37,43,67,73,7.540716860e-05,8.1153e-01,50.0063,6.304e-05,-5.013898132e-05,9.6001e-01
0,13,14,41,47,43,53,1.761536208e-04,5.7750e-01,50.0025,2.549e-05,-1.223597873e-03,2.2110e-01
0,13,15,41,47,47,59,2.965601019e-04,3.4834e-01,49.9963,3.700e-05,+1.317731166e-03,1.8759e-01
0,13,16,41,47,53,61,1.447820211e-05,9.6348e-01,50.0003,3.375e-06,+5.822229436e-04,5.6042e-01
0,13,17,41,47,59,67,1.760004988e-04,5.7783e-01,49.9987,1.300e-05,+2.302735887e-03,2.1294e-02
0,13,18,41,47,61,71,1.832966394e-04,5.6216e-01,49.9930,7.050e-05,-8.163421300e-04,4.1430e-01
0,13,19,41,47,67,73,2.540615063e-04,4.2174e-01,50.0009,8.812e-06,-9.349006731e-04,3.4984e-01
0,14,15,43,53,47,59,3.404289406e-04,2.8169e-01,49.9955,4.516e-05,-1.249688102e-04,9.0055e-01
0,14,16,43,53,53,61,4.125269741e-04,1.9205e-01,49.9931,6.864e-05,-8.102595128e-04,4.1779e-01
0,14,17,43,53,59,67,3.959608512e-04,2.1052e-01,49.9972,2.834e-05,+1.596231616e-03,1.1044e-01
0,14,18,43,53,61,71,5.063513315e-05,8.7278e-01,50.0074,7.371e-05,-1.040293967e-03,2.9820e-01
0,14,19,43,53,67,73,1.431353082e-04,6.5081e-01,50.0021,2.062e-05,+1.482390381e-03,1.3824e-01
0,15,16,47,59,53,61,3.509683201e-04,2.6706e-01,50.0074,7.408e-05,+1.529003282e-05,9.8780e-01
0,15,17,47,59,59,67,1.540072515e-04,6.2625e-01,50.0101,1.011e-04,-4.979363345e-04,6.1853e-01
0,15,18,47,59,61,71,9.680016717e-05,7.5952e-01,50.0134,1.339e-04,-3.382656776e-04,7.3516e-01
0,15,19,47,59,67,73,2.298319025e-06,9.9420e-01,49.9995,5.313e-06,+1.674150081e-04,8.6704e-01
0,16,17,53,61,59,67,3.781689126e-04,2.3175e-01,50.0061,6.080e-05,-1.340298664e-04,8.9338e-01
0,16,18,53,61,61,71,4.664909953e-04,1.4017e-01,50.0136,1.355e-04,-1.222695927e-03,2.2144e-01
0,16,19,53,61,67,73,1.141397198e-04,7.1814e-01,50.0078,7.811e-05,-1.619075106e-03,1.0543e-01
0,17,18,59,67,61,71,1.111671623e-06,9.9720e-01,50.0032,3.185e-05,-1.386180100e-03,1.6569e-01
0,17,19,59,67,67,73,7.027402938e-05,8.2414e-01,49.9999,7.375e-07,+2.828397317e-04,7.7730e-01
0,18,19,61,71,67,73,2.337734383e-04,4.5975e-01,49.9930,6.994e-05,+1.189326136e-03,2.3431e-01
1,0,1,2,3,3,5,1.459893202e-04,6.4433e-01,50.0028,2.809e-05,+3.344742683e-04,7.3802e-01
1,0,2,2,3,5,7,8.943650750e-04,4.6806e-03,49.9883,1.171e-04,+5.343269384e-04,5.9312e-01
1,0,3,2,3,7,11,4.203100475e-04,1.8380e-01,50.0053,5.321e-05,-5.264055990e-04,5.9861e-01
1,0,4,2,3,8,13,6.416772629e-05,8.3920e-01,50.0016,1.601e-05,-2.576575152e-04,7.9667e-01
1,0,5,2,3,11,17,2.010365500e-04,5.2495e-01,50.0005,5.162e-06,-1.488355408e-03,1.3666e-01
1,0,6,2,3,13,19,2.786518851e-04,3.7822e-01,50.0004,4.100e-06,-4.555984344e-05,9.6366e-01
1,0,7,2,3,17,23,1.615233161e-04,6.0950e-01,50.0044,4.374e-05,-2.768097394e-04,7.8193e-01
1,0,8,2,3,19,29,4.028455209e-04,2.0270e-01,49.9915,8.513e-05,-2.031686272e-03,4.2185e-02
1,0,9,2,3,23,31,2.662013038e-05,9.3291e-01,49.9999,1.437e-06,+9.431245021e-04,3.4562e-01
1,0,10,2,3,29,37,6.512279147e-05,8.3684e-01,49.9965,3.538e-05,+5.556080228e-04,5.7848e-01
1,0,11,2,3,31,41,1.576996207e-04,6.1800e-01,50.0004,4.275e-06,+4.449125910e-05,9.6451e-01
1,0,12,2,3,37,43,5.596496378e-04,7.6766e-02,49.9954,4.606e-05,-3.964663169e-04,6.9176e-01
1,0,13,2,3,41,47,8.185724996e-05,7.9575e-01,49.9932,6.797e-05,-2.208496898e-04,8.2521e-01
1,0,14,2,3,43,53,6.687575249e-05,8.3251e-01,50.0019,1.878e-05,+2.393953189e-04,8.1080e-01
1,0,15,2,3,47,59,8.420133016e-05,7.9003e-01,50.0038,3.836e-05,-3.130757069e-04,7.5422e-01
1,0,16,2,3,53,61,3.498751738e-04,2.6855e-01,50.0084,8.394e-05,-1.490224972e-05,9.8811e-01
1,0,17,2,3,59,67,2.784122580e-04,3.7863e-01,50.0007,7.387e-06,+7.821447230e-04,4.3413e-01
1,0,18,2,3,61,71,5.277178017e-05,8.6747e-01,50.0019,1.935e-05,-2.523980623e-03,1.1603e-02
1,0,19,2,3,67,73,5.026523002e-04,1.1194e-01,50.0061,6.115e-05,+1.019746089e-03,3.0785e-01
1,1,2,3,5,5,7,8.445525225e-05,7.8941e-01,50.0027,2.666e-05,+1.388086142e-04,8.8960e-01
1,1,3,3,5,7,11,2.003758194e-04,5.2631e-01,50.0011,1.100e-05,-1.881363279e-03,5.9923e-02
1,1,4,3,5,8,13,1.460883779e-04,6.4410e-01,50.0006,5.750e-06,-4.344327640e-04,6.6397e-01
1,1,5,3,5,11,17,1.532394214e-05,9.6135e-01,49.9975,2.493e-05,+7.486703062e-06,9.9403e-01
1,1,6,3,5,13,19,7.542580913e-04,1.7071e-02,49.9842,1.582e-04,+7.018807796e-04,4.8275e-01
1,1,7,3,5,17,23,1.852447766e-05,9.5329e-01,49.9911,8.935e-05,-4.941294446e-04,6.2121e-01
1,1,8,3,5,19,29,2.501146799e-04,4.2898e-01,49.9950,5.026e-05,-2.016426547e-04,8.4020e-01
1,1,9,3,5,23,31,1.829516296e-04,5.6290e-01,50.0011,1.063e-05,+9.033350801e-04,3.6635e-01
1,1,10,3,5,29,37,5.648857468e-05,8.5823e-01,50.0020,2.016e-05,+1.712157276e-04,8.6405e-01
1,1,11,3,5,31,41,5.475766570e-04,8.3347e-02,49.9936,6.399e-05,+5.578385050e-05,9.5551e-01
1,1,12,3,5,37,43,2.624288234e-04,4.0661e-01,50.0042,4.187e-05,-2.451498480e-04,8.0634e-01
1,1,13,3,5,41,47,3.560761491e-04,2.6016e-01,50.0112,1.122e-04,-5.526458365e-05,9.5593e-01
1,1,14,3,5,43,53,5.248374781e-04,9.6978e-02,49.9990,9.963e-06,+2.927595301e-04,7.6971e-01
1,1,15,3,5,47,59,6.181768566e-05,8.4501e-01,49.9942,5.845e-05,-1.839513040e-03,6.5840e-02
1,1,16,3,5,53,61,8.472917549e-05,7.8875e-01,50.0036,3.590e-05,-7.583694794e-04,4.4823e-01
1,1,17,3,5,59,67,8.853883660e-05,7.7949e-01,49.9947,5.345e-05,+1.717443773e-03,8.5898e-02
1,1,18,3,5,61,71,1.414205665e-04,6.5472e-01,49.9999,6.125e-07,-5.701509593e-04,5.6858e-01
1,1,19,3,5,67,73,5.132333032e-04,1.0459e-01,50.0020,1.989e-05,-1.903968507e-04,8.4900e-01
1,2,3,5,7,7,11,3.881441704e-04,2.1966e-01,49.9977,2.271e-05,+6.083961100e-04,5.4292e-01
